Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
180	0,988565	1,111111	1,111111	20	0	
181	0,991819	1,111111	1,111111	20	0	
182	0,995023	1,111111	1,111111	20	0	
183	0,997912	1,111111	1,111111	20	0	
184	1,000759	1,111111	1,111111	20	0	
185	1,003355	1,111111	1,111111	20	0	
186	1,005271	1,111111	1,111111	20	0	
187	1,007905	1,111111	1,111111	20	0	
188	1,011083	1,111111	1,111111	20	0	
189	1,014524	1,111111	1,111111	20	0	
190	1,018265	1,111111	1,111111	20	0	
191	1,021420	1,111111	1,111111	20	0	
192	1,023144	1,111111	1,111111	20	0	
193	1,025227	1,111111	1,111111	20	0	
194	1,029717	1,111111	1,111111	20	0	
195	1,031328	1,111111	1,111111	20	0	
196	1,035591	1,111111	1,111111	20	0	
197	1,036322	1,111111	1,111111	20	0	
198	1,039305	1,111111	1,111111	20	0	
199	1,040221	1,111111	1,111111	20	0	
200	1,043549	1,111111	1,111111	20	0	
201	1,045346	1,111111	1,111111	20	0	
202	1,046156	1,111111	1,111111	20	0	
203	1,048392	1,111111	1,111111	20	0	
204	1,051182	1,111111	1,111111	20	0	
205	1,051624	1,111111	1,111111	20	0	
206	1,052955	1,111111	1,111111	20	0	
207	1,053447	1,111111	1,111111	20	0	
208	1,055520	1,111111	1,111111	20	0	
209	1,055479	1,111111	1,111111	20	0	
210	1,055919	1,111111	1,111111	20	0	
211	1,058058	1,111111	1,111111	20	0	
212	1,060085	1,111111	1,111111	20	0	
213	1,060687	1,111111	1,111111	20	0	
214	1,061119	1,111111	1,111111	20	0	
215	1,062112	1,111111	1,111111	20	0	
216	1,064309	1,111111	1,111111	20	0	
217	1,063284	1,111111	1,111111	20	0	
218	1,064485	1,111111	1,111111	20	0	
219	1,064466	1,111111	1,111111	20	0	
220	1,065060	1,111111	1,111111	20	0	
221	1,067119	1,111111	1,111111	20	0	
222	1,066730	1,111111	1,111111	20	0	
223	1,066456	1,111111	1,111111	20	0	
224	1,068458	1,111111	1,111111	20	0	
225	1,069015	1,111111	1,111111	20	0	
226	1,068748	1,111111	1,111111	20	0	
227	1,069452	1,111111	1,111111	20	0	
228	1,069839	1,111111	1,111111	20	0	
229	1,068244	1,111111	1,111111	20	0	
230	1,069532	1,111111	1,111111	20	0	
231	1,069863	1,111111	1,111111	20	0	
232	1,068676	1,111111	1,111111	20	0	
233	1,070353	1,111111	1,111111	20	0	
234	1,069818	1,111111	1,111111	20	0	
235	1,069836	1,111111	1,111111	20	0	
236	1,070734	1,111111	1,111111	20	0	
237	1,070025	1,111111	1,111111	20	0	
238	1,070991	1,111111	1,111111	20	0	
239	1,070773	1,111111	1,111111	20	0	
240	1,069923	1,111111	1,111111	20	0	
241	1,070481	1,111111	1,111111	20	0	
242	1,071543	1,111111	1,111111	20	0	
243	1,071424	1,111111	1,111111	20	0	
244	1,069854	1,111111	1,111111	20	0	
245	1,070584	1,111111	1,111111	20	0	
246	1,071305	1,111111	1,111111	20	0	
247	1,071444	1,111111	1,111111	20	0	
248	1,071277	1,111111	1,111111	20	0	
249	1,070041	1,111111	1,111111	20	0	
250	1,070107	1,111111	1,111111	20	0	
251	1,071014	1,111111	1,111111	20	0	
252	1,071238	1,111111	1,111111	20	0	
253	1,070981	1,111111	1,111111	20	0	
254	1,070353	1,111111	1,111111	20	0	
255	1,071811	1,111111	1,111111	20	0	
256	1,070687	1,111111	1,111111	20	0	
257	1,071096	1,111111	1,111111	20	0	
258	1,072345	1,111111	1,111111	20	0	
259	1,071612	1,111111	1,111111	20	0	
260	1,070965	1,111111	1,111111	20	0	
261	1,071841	1,111111	1,111111	20	0	
262	1,072548	1,111111	1,111111	20	0	
263	1,070502	1,111111	1,111111	20	0	
264	1,071941	1,111111	1,111111	20	0	
265	1,072236	1,111111	1,111111	20	0	
266	1,072393	1,111111	1,111111	20	0	
267	1,072957	1,111111	1,111111	20	0	
268	1,072169	1,111111	1,111111	20	0	
269	1,072471	1,111111	1,111111	20	0	
270	1,073355	1,111111	1,111111	20	0	
271	1,072235	1,111111	1,111111	20	0	
272	1,071365	1,111111	1,111111	20	0	
273	1,071920	1,111111	1,111111	20	0	
274	1,072197	1,111111	1,111111	20	0	
275	1,072617	1,111111	1,111111	20	0	
276	1,071494	1,111111	1,111111	20	0	
277	1,071778	1,111111	1,111111	20	0	
278	1,072347	1,111111	1,111111	20	0	
279	1,071888	1,111111	1,111111	20	0	
280	1,072355	1,111111	1,111111	20	0	
281	1,072951	1,111111	1,111111	20	0	
282	1,072846	1,111111	1,111111	20	0	
283	1,072716	1,111111	1,111111	20	0	
284	1,071980	1,111111	1,111111	20	0	
285	1,071947	1,111111	1,111111	20	0	
286	1,072170	1,111111	1,111111	20	0	
287	1,073239	1,111111	1,111111	20	0	
288	1,072715	1,111111	1,111111	20	0	
289	1,073070	1,111111	1,111111	20	0	
290	1,072600	1,111111	1,111111	20	0	
291	1,071529	1,111111	1,111111	20	0	
292	1,072485	1,111111	1,111111	20	0	
293	1,073337	1,111111	1,111111	20	0	
294	1,073381	1,111111	1,111111	20	0	
295	1,073175	1,111111	1,111111	20	0	
296	1,072145	1,111111	1,111111	20	0	
297	1,071575	1,111111	1,111111	20	0	
298	1,071941	1,111111	1,111111	20	0	
299	1,071246	1,111111	1,111111	20	0	
300	1,072569	1,111111	1,111111	20	0	
301	1,072447	1,111111	1,111111	20	0	
302	1,072766	1,111111	1,111111	20	0	
303	1,072465	1,111111	1,111111	20	0	
304	1,072786	1,111111	1,111111	20	0	
305	1,072459	1,111111	1,111111	20	0	
306	1,071346	1,111111	1,111111	20	0	
307	1,071659	1,111111	1,111111	20	0	
308	1,071020	1,111111	1,111111	20	0	
309	1,072625	1,111111	1,111111	20	0	
310	1,071886	1,111111	1,111111	20	0	
311	1,071941	1,111111	1,111111	20	0	
312	1,071746	1,111111	1,111111	20	0	
313	1,072576	1,111111	1,111111	20	0	
314	1,072512	1,111111	1,111111	20	0	
315	1,072200	1,111111	1,111111	20	0	
316	1,071648	1,111111	1,111111	20	0	
317	1,072398	1,111111	1,111111	20	0	
318	1,072371	1,111111	1,111111	20	0	
319	1,071932	1,111111	1,111111	20	0	
320	1,071589	1,111111	1,111111	20	0	
321	1,072606	1,111111	1,111111	20	0	
322	1,072314	1,111111	1,111111	20	0	
323	1,072624	1,111111	1,111111	20	0	
324	1,073465	1,111111	1,111111	20	0	
325	1,073076	1,111111	1,111111	20	0	
326	1,073036	1,111111	1,111111	20	0	
327	1,072424	1,111111	1,111111	20	0	
328	1,072813	1,111111	1,111111	20	0	
329	1,072746	1,111111	1,111111	20	0	
330	1,073325	1,111111	1,111111	20	0	
331	1,072816	1,111111	1,111111	20	0	
332	1,072092	1,111111	1,111111	20	0	
333	1,072464	1,111111	1,111111	20	0	
334	1,073654	1,111111	1,111111	20	0	
335	1,072724	1,111111	1,111111	20	0	
336	1,072839	1,111111	1,111111	20	0	
337	1,072299	1,111111	1,111111	20	0	
338	1,073530	1,111111	1,111111	20	0	
339	1,072038	1,111111	1,111111	20	0	
340	1,071318	1,111111	1,111111	20	0	
341	1,072029	1,111111	1,111111	20	0	
342	1,073241	1,111111	1,111111	20	0	
343	1,072824	1,111111	1,111111	20	0	
344	1,071554	1,111111	1,111111	20	0	
345	1,071527	1,111111	1,111111	20	0	
346	1,071514	1,111111	1,111111	20	0	
347	1,072943	1,111111	1,111111	20	0	
348	1,072670	1,111111	1,111111	20	0	
349	1,072096	1,111111	1,111111	20	0	
350	1,072700	1,111111	1,111111	20	0	
351	1,072203	1,111111	1,111111	20	0	
352	1,072564	1,111111	1,111111	20	0	
353	1,071856	1,111111	1,111111	20	0	
354	1,071658	1,111111	1,111111	20	0	
355	1,072976	1,111111	1,111111	20	0	
356	1,072614	1,111111	1,111111	20	0	
357	1,071780	1,111111	1,111111	20	0	
358	1,072368	1,111111	1,111111	20	0	
359	1,072844	1,111111	1,111111	20	0	
360	1,072726	1,111111	1,111111	20	0	
361	1,072894	1,111111	1,111111	20	0	
362	1,071759	1,111111	1,111111	20	0	
363	1,072636	1,111111	1,111111	20	0	
364	1,072495	1,111111	1,111111	20	0	
365	1,073115	1,111111	1,111111	20	0	
366	1,072655	1,111111	1,111111	20	0	
367	1,073284	1,111111	1,111111	20	0	
368	1,072981	1,111111	1,111111	20	0	
369	1,072186	1,111111	1,111111	20	0	
370	1,072430	1,111111	1,111111	20	0	
371	1,072588	1,111111	1,111111	20	0	
372	1,072892	1,111111	1,111111	20	0	
373	1,071819	1,111111	1,111111	20	0	
374	1,072430	1,111111	1,111111	20	0	
375	1,071312	1,111111	1,111111	20	0	
376	1,072164	1,111111	1,111111	20	0	
377	1,072164	1,111111	1,111111	20	0	
378	1,072312	1,111111	1,111111	20	0	
379	1,072325	1,111111	1,111111	20	0	
380	1,072483	1,111111	1,111111	20	0	
381	1,072521	1,111111	1,111111	20	0	
382	1,072123	1,111111	1,111111	20	0	
383	1,072666	1,111111	1,111111	20	0	
384	1,072803	1,111111	1,111111	20	0	
385	1,073188	1,111111	1,111111	20	0	
386	1,071974	1,111111	1,111111	20	0	
387	1,073085	1,111111	1,111111	20	0	
388	1,073222	1,111111	1,111111	20	0	
389	1,073452	1,111111	1,111111	20	0	
390	1,073300	1,111111	1,111111	20	0	
391	1,072777	1,111111	1,111111	20	0	
392	1,072053	1,111111	1,111111	20	0	
393	1,073105	1,111111	1,111111	20	0	
394	1,074277	1,111111	1,111111	20	0	
395	1,073057	1,111111	1,111111	20	0	
396	1,071177	1,111111	1,111111	20	0	
397	1,071957	1,111111	1,111111	20	0	
398	1,073223	1,111111	1,111111	20	0	
399	1,073181	1,111111	1,111111	20	0	
400	1,072532	1,111111	1,111111	20	0	
401	1,072054	1,111111	1,111111	20	0	
402	1,072863	1,111111	1,111111	20	0	
403	1,072265	1,111111	1,111111	20	0	
404	1,073706	1,111111	1,111111	20	0	
405	1,072517	1,111111	1,111111	20	0	
406	1,072105	1,111111	1,111111	20	0	
407	1,072088	1,111111	1,111111	20	0	
408	1,072448	1,111111	1,111111	20	0	
409	1,072898	1,111111	1,111111	20	0	
410	1,073467	1,111111	1,111111	20	0	
411	1,072553	1,111111	1,111111	20	0	
412	1,073082	1,111111	1,111111	20	0	
413	1,072875	1,111111	1,111111	20	0	
414	1,073000	1,111111	1,111111	20	0	
415	1,073116	1,111111	1,111111	20	0	
416	1,074462	1,111111	1,111111	20	0	
417	1,073323	1,111111	1,111111	20	0	
418	1,073544	1,111111	1,111111	20	0	
419	1,074044	1,111111	1,111111	20	0	
420	1,072952	1,111111	1,111111	20	0	
421	1,073208	1,111111	1,111111	20	0	
422	1,073277	1,111111	1,111111	20	0	
423	1,073806	1,111111	1,111111	20	0	
424	1,073007	1,111111	1,111111	20	0	
425	1,073521	1,111111	1,111111	20	0	
426	1,073747	1,111111	1,111111	20	0	
427	1,072918	1,111111	1,111111	20	0	
428	1,071695	1,111111	1,111111	20	0	
429	1,071214	1,111111	1,111111	20	0	
430	1,072304	1,111111	1,111111	20	0	
431	1,072585	1,111111	1,111111	20	0	
432	1,073016	1,111111	1,111111	20	0	
433	1,073635	1,111111	1,111111	20	0	
434	1,073881	1,111111	1,111111	20	0	
435	1,073111	1,111111	1,111111	20	0	
436	1,072541	1,111111	1,111111	20	0	
437	1,072074	1,111111	1,111111	20	0	
438	1,072703	1,111111	1,111111	20	0	
439	1,072944	1,111111	1,111111	20	0	
440	1,072269	1,111111	1,111111	20	0	
441	1,072230	1,111111	1,111111	20	0	
442	1,073181	1,111111	1,111111	20	0	
443	1,072668	1,111111	1,111111	20	0	
444	1,073177	1,111111	1,111111	20	0	
445	1,073304	1,111111	1,111111	20	0	
446	1,072627	1,111111	1,111111	20	0	
447	1,071348	1,111111	1,111111	20	0	
448	1,070822	1,111111	1,111111	20	0	
449	1,072841	1,111111	1,111111	20	0	
450	1,072970	1,111111	1,111111	20	0	
451	1,072621	1,111111	1,111111	20	0	
452	1,074320	1,111111	1,111111	20	0	
453	1,073322	1,111111	1,111111	20	0	
454	1,072677	1,111111	1,111111	20	0	
455	1,072971	1,111111	1,111111	20	0	
456	1,072488	1,111111	1,111111	20	0	
457	1,072132	1,111111	1,111111	20	0	
458	1,073203	1,111111	1,111111	20	0	
459	1,073373	1,111111	1,111111	20	0	
460	1,074353	1,111111	1,111111	20	0	
461	1,072567	1,111111	1,111111	20	0	
462	1,072299	1,111111	1,111111	20	0	
463	1,071947	1,111111	1,111111	20	0	
464	1,073113	1,111111	1,111111	20	0	
465	1,072767	1,111111	1,111111	20	0	
466	1,072931	1,111111	1,111111	20	0	
467	1,073032	1,111111	1,111111	20	0	
468	1,072570	1,111111	1,111111	20	0	
469	1,072920	1,111111	1,111111	20	0	
470	1,073101	1,111111	1,111111	20	0	
471	1,073987	1,111111	1,111111	20	0	
472	1,073049	1,111111	1,111111	20	0	
473	1,073697	1,111111	1,111111	20	0	
474	1,073715	1,111111	1,111111	20	0	
475	1,074456	1,111111	1,111111	20	0	
476	1,074387	1,111111	1,111111	20	0	
477	1,072761	1,111111	1,111111	20	0	
478	1,074151	1,111111	1,111111	20	0	
479	1,073906	1,111111	1,111111	20	0	
480	1,073653	1,111111	1,111111	20	0	
481	1,074017	1,111111	1,111111	20	0	
482	1,072981	1,111111	1,111111	20	0	
483	1,072959	1,111111	1,111111	20	0	
484	1,073316	1,111111	1,111111	20	0	
485	1,072596	1,111111	1,111111	20	0	
486	1,072212	1,111111	1,111111	20	0	
487	1,071907	1,111111	1,111111	20	0	
488	1,072765	1,111111	1,111111	20	0	
489	1,072125	1,111111	1,111111	20	0	
490	1,073154	1,111111	1,111111	20	0	
491	1,073648	1,111111	1,111111	20	0	
492	1,073682	1,111111	1,111111	20	0	
493	1,073496	1,111111	1,111111	20	0	
494	1,073351	1,111111	1,111111	20	0	
495	1,072337	1,111111	1,111111	20	0	
496	1,072767	1,111111	1,111111	20	0	
497	1,074043	1,111111	1,111111	20	0	
498	1,074227	1,111111	1,111111	20	0	
499	1,074194	1,111111	1,111111	20	0	
500	1,073621	1,111111	1,111111	20	0	
501	1,073608	1,111111	1,111111	20	0	
502	1,074183	1,111111	1,111111	20	0	
503	1,072812	1,111111	1,111111	20	0	
504	1,073117	1,111111	1,111111	20	0	
505	1,073649	1,111111	1,111111	20	0	
506	1,074585	1,111111	1,111111	20	0	
507	1,072488	1,111111	1,111111	20	0	
508	1,072931	1,111111	1,111111	20	0	
509	1,072633	1,111111	1,111111	20	0	
510	1,072513	1,111111	1,111111	20	0	
511	1,072426	1,111111	1,111111	20	0	
512	1,071948	1,111111	1,111111	20	0	
513	1,072740	1,111111	1,111111	20	0	
514	1,072400	1,111111	1,111111	20	0	
515	1,073502	1,111111	1,111111	20	0	
516	1,072874	1,111111	1,111111	20	0	
517	1,073289	1,111111	1,111111	20	0	
518	1,072179	1,111111	1,111111	20	0	
519	1,072563	1,111111	1,111111	20	0	
520	1,072623	1,111111	1,111111	20	0	
521	1,072666	1,111111	1,111111	20	0	
522	1,072679	1,111111	1,111111	20	0	
523	1,072550	1,111111	1,111111	20	0	
524	1,073006	1,111111	1,111111	20	0	
525	1,073222	1,111111	1,111111	20	0	
526	1,073911	1,111111	1,111111	20	0	
527	1,072147	1,111111	1,111111	20	0	
528	1,072650	1,111111	1,111111	20	0	
529	1,072957	1,111111	1,111111	20	0	
530	1,072192	1,111111	1,111111	20	0	
531	1,073369	1,111111	1,111111	20	0	
532	1,072776	1,111111	1,111111	20	0	
533	1,073427	1,111111	1,111111	20	0	
534	1,073488	1,111111	1,111111	20	0	
535	1,073168	1,111111	1,111111	20	0	
536	1,072569	1,111111	1,111111	20	0	
537	1,074012	1,111111	1,111111	20	0	
538	1,072668	1,111111	1,111111	20	0	
539	1,072159	1,111111	1,111111	20	0	
540	1,072778	1,111111	1,111111	20	0	
541	1,071467	1,111111	1,111111	20	0	
542	1,071928	1,111111	1,111111	20	0	
543	1,071491	1,111111	1,111111	20	0	
544	1,073342	1,111111	1,111111	20	0	
545	1,071899	1,111111	1,111111	20	0	
546	1,073139	1,111111	1,111111	20	0	
547	1,072755	1,111111	1,111111	20	0	
548	1,072387	1,111111	1,111111	20	0	
549	1,072602	1,111111	1,111111	20	0	
550	1,073878	1,111111	1,111111	20	0	
551	1,072496	1,111111	1,111111	20	0	
552	1,072572	1,111111	1,111111	20	0	
553	1,072370	1,111111	1,111111	20	0	
554	1,073458	1,111111	1,111111	20	0	
555	1,073182	1,111111	1,111111	20	0	
556	1,074116	1,111111	1,111111	20	0	
557	1,073612	1,111111	1,111111	20	0	
558	1,073436	1,111111	1,111111	20	0	
559	1,072987	1,111111	1,111111	20	0	
560	1,072198	1,111111	1,111111	20	0	
561	1,072779	1,111111	1,111111	20	0	
562	1,072736	1,111111	1,111111	20	0	
563	1,073276	1,111111	1,111111	20	0	
564	1,071870	1,111111	1,111111	20	0	
565	1,072882	1,111111	1,111111	20	0	
566	1,073438	1,111111	1,111111	20	0	
567	1,073547	1,111111	1,111111	20	0	
568	1,073381	1,111111	1,111111	20	0	
569	1,072692	1,111111	1,111111	20	0	
570	1,072847	1,111111	1,111111	20	0	
571	1,073475	1,111111	1,111111	20	0	
572	1,072943	1,111111	1,111111	20	0	
573	1,073838	1,111111	1,111111	20	0	
574	1,073373	1,111111	1,111111	20	0	
575	1,073155	1,111111	1,111111	20	0	
576	1,072887	1,111111	1,111111	20	0	
577	1,073098	1,111111	1,111111	20	0	
578	1,072917	1,111111	1,111111	20	0	
579	1,072835	1,111111	1,111111	20	0	
580	1,072616	1,111111	1,111111	20	0	
581	1,073389	1,111111	1,111111	20	0	
582	1,072842	1,111111	1,111111	20	0	
583	1,071265	1,111111	1,111111	20	0	
584	1,073370	1,111111	1,111111	20	0	
585	1,072676	1,111111	1,111111	20	0	
586	1,072723	1,111111	1,111111	20	0	
587	1,072671	1,111111	1,111111	20	0	
588	1,072514	1,111111	1,111111	20	0	
589	1,073424	1,111111	1,111111	20	0	
590	1,071900	1,111111	1,111111	20	0	
591	1,073028	1,111111	1,111111	20	0	
592	1,072274	1,111111	1,111111	20	0	
593	1,073095	1,111111	1,111111	20	0	
594	1,072536	1,111111	1,111111	20	0	
595	1,072389	1,111111	1,111111	20	0	
596	1,072512	1,111111	1,111111	20	0	
597	1,073679	1,111111	1,111111	20	0	
598	1,073061	1,111111	1,111111	20	0	
599	1,072702	1,111111	1,111111	20	0	
600	1,072937	1,111111	1,111111	20	0	
601	1,072827	1,111111	1,111111	20	0	
602	1,073207	1,111111	1,111111	20	0	
603	1,073956	1,111111	1,111111	20	0	
604	1,074053	1,111111	1,111111	20	0	
605	1,073644	1,111111	1,111111	20	0	
606	1,073553	1,111111	1,111111	20	0	
607	1,074602	1,111111	1,111111	20	0	
608	1,074475	1,111111	1,111111	20	0	
609	1,073990	1,111111	1,111111	20	0	
610	1,073144	1,111111	1,111111	20	0	
611	1,073163	1,111111	1,111111	20	0	
612	1,073398	1,111111	1,111111	20	0	
613	1,074338	1,111111	1,111111	20	0	
614	1,073133	1,111111	1,111111	20	0	
615	1,073492	1,111111	1,111111	20	0	
616	1,073163	1,111111	1,111111	20	0	
617	1,073810	1,111111	1,111111	20	0	
618	1,072715	1,111111	1,111111	20	0	
619	1,073284	1,111111	1,111111	20	0	
620	1,073883	1,111111	1,111111	20	0	
621	1,073598	1,111111	1,111111	20	0	
622	1,073715	1,111111	1,111111	20	0	
623	1,073094	1,111111	1,111111	20	0	
624	1,073308	1,111111	1,111111	20	0	
625	1,074248	1,111111	1,111111	20	0	
626	1,073026	1,111111	1,111111	20	0	
627	1,073649	1,111111	1,111111	20	0	
628	1,074415	1,111111	1,111111	20	0	
629	1,072467	1,111111	1,111111	20	0	
630	1,073353	1,111111	1,111111	20	0	
631	1,074505	1,111111	1,111111	20	0	
