Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
112	0,674001	0,722222	0,722222	13	0	
113	0,675206	0,722222	0,722222	13	0	
114	0,676071	0,722222	0,722222	13	0	
115	0,676504	0,722222	0,722222	13	0	
116	0,678083	0,722222	0,722222	13	0	
117	0,678260	0,722222	0,722222	13	0	
118	0,679559	0,722222	0,722222	13	0	
119	0,680422	0,722222	0,722222	13	0	
120	0,681683	0,722222	0,722222	13	0	
121	0,682621	0,722222	0,722222	13	0	
122	0,683685	0,722222	0,722222	13	0	
123	0,684990	0,722222	0,722222	13	0	
124	0,685874	0,722222	0,722222	13	0	
125	0,685873	0,722222	0,722222	13	0	
126	0,686472	0,722222	0,722222	13	0	
127	0,687957	0,722222	0,722222	13	0	
128	0,689120	0,722222	0,722222	13	0	
129	0,689597	0,722222	0,722222	13	0	
130	0,691619	0,722222	0,722222	13	0	
131	0,692665	0,722222	0,722222	13	0	
132	0,694835	0,722222	0,722222	13	0	
133	0,695647	0,777778	0,777778	14	0	
134	0,695990	0,777778	0,777778	14	0	
135	0,697716	0,722222	0,777778	13	0	
136	0,697647	0,722222	0,777778	13	0	
137	0,698926	0,722222	0,777778	13	0	
138	0,700120	0,722222	0,777778	13	0	
139	0,700965	0,722222	0,777778	13	0	
140	0,702356	0,722222	0,777778	13	0	
141	0,702716	0,722222	0,777778	13	0	
142	0,703237	0,722222	0,777778	13	0	
143	0,704184	0,722222	0,777778	13	0	
144	0,705443	0,722222	0,777778	13	0	
145	0,706335	0,722222	0,777778	13	0	
146	0,707173	0,722222	0,777778	13	0	
147	0,708226	0,722222	0,777778	13	0	
148	0,709069	0,722222	0,777778	13	0	
149	0,710349	0,722222	0,777778	13	0	
150	0,710276	0,722222	0,777778	13	0	
151	0,711463	0,722222	0,777778	13	0	
152	0,711844	0,722222	0,777778	13	0	
153	0,711984	0,722222	0,777778	13	0	
154	0,712850	0,722222	0,777778	13	0	
155	0,713051	0,722222	0,777778	13	0	
156	0,713401	0,722222	0,777778	13	0	
157	0,714269	0,777778	0,777778	14	0	
158	0,714461	0,722222	0,777778	13	0	
159	0,715155	0,722222	0,777778	13	0	
160	0,715410	0,722222	0,777778	13	0	
161	0,715066	0,777778	0,777778	14	0	
162	0,716044	0,722222	0,777778	13	0	
163	0,716390	0,722222	0,777778	13	0	
164	0,716530	0,722222	0,777778	13	0	
165	0,717063	0,722222	0,777778	13	0	
166	0,716600	0,722222	0,777778	13	0	
167	0,717301	0,722222	0,777778	13	0	
168	0,717048	0,722222	0,777778	13	0	
169	0,717273	0,722222	0,777778	13	0	
170	0,716992	0,722222	0,777778	13	0	
171	0,718062	0,722222	0,777778	13	0	
172	0,718535	0,722222	0,777778	13	0	
173	0,718405	0,722222	0,777778	13	0	
174	0,719077	0,722222	0,777778	13	0	
175	0,718765	0,722222	0,777778	13	0	
176	0,718972	0,722222	0,777778	13	0	
177	0,718982	0,722222	0,777778	13	0	
178	0,719150	0,722222	0,777778	13	0	
179	0,719304	0,777778	0,777778	14	0	
180	0,719226	0,777778	0,777778	14	0	
181	0,719042	0,777778	0,777778	14	0	
182	0,719231	0,777778	0,777778	14	0	
183	0,719496	0,777778	0,777778	14	0	
184	0,719540	0,777778	0,777778	14	0	
185	0,719392	0,777778	0,777778	14	0	
186	0,719594	0,777778	0,777778	14	0	
187	0,719872	0,777778	0,777778	14	0	
188	0,719785	0,777778	0,777778	14	0	
189	0,719649	0,777778	0,777778	14	0	
190	0,719875	0,777778	0,777778	14	0	
191	0,719494	0,777778	0,777778	14	0	
192	0,719267	0,777778	0,777778	14	0	
193	0,719608	0,777778	0,777778	14	0	
194	0,719588	0,777778	0,777778	14	0	
195	0,719076	0,777778	0,777778	14	0	
196	0,719130	0,777778	0,777778	14	0	
197	0,719933	0,777778	0,777778	14	0	
198	0,719633	0,777778	0,777778	14	0	
199	0,719605	0,777778	0,777778	14	0	
