Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
211	0,591447	0,611111	0,611111	11	0	
212	0,592040	0,611111	0,611111	11	0	
213	0,591410	0,611111	0,611111	11	0	
214	0,590983	0,611111	0,611111	11	0	
215	0,591757	0,611111	0,611111	11	0	
216	0,592382	0,611111	0,611111	11	0	
217	0,591945	0,611111	0,611111	11	0	
218	0,591454	0,611111	0,611111	11	0	
219	0,592411	0,611111	0,611111	11	0	
220	0,592195	0,611111	0,611111	11	0	
221	0,591389	0,611111	0,611111	11	0	
222	0,591290	0,611111	0,611111	11	0	
223	0,591371	0,611111	0,611111	11	0	
224	0,590581	0,611111	0,611111	11	0	
225	0,591303	0,611111	0,611111	11	0	
226	0,592050	0,611111	0,611111	11	0	
227	0,591736	0,611111	0,611111	11	0	
228	0,591968	0,611111	0,611111	11	0	
229	0,592725	0,611111	0,611111	11	0	
230	0,592156	0,611111	0,611111	11	0	
231	0,592360	0,611111	0,611111	11	0	
232	0,593005	0,611111	0,611111	11	0	
233	0,592614	0,611111	0,611111	11	0	
234	0,592841	0,611111	0,611111	11	0	
235	0,593005	0,611111	0,611111	11	0	
236	0,592731	0,611111	0,611111	11	0	
237	0,592313	0,611111	0,611111	11	0	
238	0,592357	0,611111	0,611111	11	0	
239	0,592800	0,611111	0,611111	11	0	
240	0,591606	0,611111	0,611111	11	0	
241	0,592201	0,611111	0,611111	11	0	
242	0,592270	0,611111	0,611111	11	0	
243	0,592699	0,611111	0,611111	11	0	
244	0,591908	0,611111	0,611111	11	0	
245	0,591778	0,611111	0,611111	11	0	
246	0,592532	0,611111	0,611111	11	0	
247	0,592144	0,611111	0,611111	11	0	
248	0,592000	0,611111	0,611111	11	0	
249	0,591783	0,611111	0,611111	11	0	
250	0,591919	0,611111	0,611111	11	0	
251	0,591941	0,611111	0,611111	11	0	
252	0,592055	0,611111	0,611111	11	0	
253	0,592406	0,611111	0,611111	11	0	
254	0,592421	0,611111	0,611111	11	0	
255	0,592025	0,611111	0,611111	11	0	
256	0,592087	0,611111	0,611111	11	0	
257	0,591708	0,611111	0,611111	11	0	
258	0,591516	0,611111	0,611111	11	0	
259	0,591008	0,611111	0,611111	11	0	
260	0,591081	0,611111	0,611111	11	0	
261	0,591501	0,611111	0,611111	11	0	
262	0,592497	0,611111	0,611111	11	0	
263	0,592112	0,611111	0,611111	11	0	
264	0,592268	0,611111	0,611111	11	0	
265	0,592618	0,611111	0,611111	11	0	
266	0,592689	0,611111	0,611111	11	0	
267	0,592146	0,611111	0,611111	11	0	
268	0,592300	0,611111	0,611111	11	0	
269	0,592324	0,611111	0,611111	11	0	
270	0,591724	0,611111	0,611111	11	0	
271	0,591659	0,611111	0,611111	11	0	
272	0,592038	0,611111	0,611111	11	0	
273	0,592643	0,611111	0,611111	11	0	
274	0,591621	0,611111	0,611111	11	0	
275	0,591733	0,611111	0,611111	11	0	
276	0,592296	0,611111	0,611111	11	0	
277	0,591439	0,611111	0,611111	11	0	
278	0,592097	0,611111	0,611111	11	0	
279	0,591048	0,611111	0,611111	11	0	
280	0,591645	0,611111	0,611111	11	0	
281	0,592212	0,611111	0,611111	11	0	
282	0,591973	0,611111	0,611111	11	0	
283	0,592069	0,611111	0,611111	11	0	
284	0,591970	0,611111	0,611111	11	0	
285	0,592843	0,611111	0,611111	11	0	
286	0,593033	0,611111	0,611111	11	0	
287	0,593124	0,611111	0,611111	11	0	
288	0,592511	0,611111	0,611111	11	0	
289	0,592407	0,611111	0,611111	11	0	
290	0,592373	0,611111	0,611111	11	0	
291	0,592577	0,611111	0,611111	11	0	
292	0,592251	0,611111	0,611111	11	0	
293	0,592333	0,611111	0,611111	11	0	
294	0,592076	0,611111	0,611111	11	0	
295	0,592459	0,611111	0,611111	11	0	
296	0,592166	0,611111	0,611111	11	0	
297	0,591460	0,611111	0,611111	11	0	
298	0,591418	0,611111	0,611111	11	0	
299	0,591890	0,611111	0,611111	11	0	
300	0,592187	0,611111	0,611111	11	0	
301	0,592317	0,611111	0,611111	11	0	
302	0,591928	0,611111	0,611111	11	0	
303	0,592167	0,611111	0,611111	11	0	
304	0,591751	0,611111	0,611111	11	0	
305	0,591890	0,611111	0,611111	11	0	
306	0,591780	0,611111	0,611111	11	0	
307	0,592058	0,611111	0,611111	11	0	
308	0,591761	0,611111	0,611111	11	0	
309	0,592399	0,611111	0,611111	11	0	
310	0,592308	0,611111	0,611111	11	0	
311	0,592067	0,611111	0,611111	11	0	
312	0,592732	0,611111	0,611111	11	0	
313	0,592489	0,611111	0,611111	11	0	
314	0,591750	0,611111	0,611111	11	0	
315	0,592819	0,611111	0,611111	11	0	
316	0,592524	0,611111	0,611111	11	0	
317	0,591681	0,611111	0,611111	11	0	
318	0,592090	0,611111	0,611111	11	0	
319	0,591931	0,611111	0,611111	11	0	
320	0,591930	0,611111	0,611111	11	0	
321	0,592076	0,611111	0,611111	11	0	
322	0,592027	0,611111	0,611111	11	0	
323	0,591336	0,611111	0,611111	11	0	
324	0,592141	0,611111	0,611111	11	0	
325	0,592079	0,611111	0,611111	11	0	
326	0,592617	0,611111	0,611111	11	0	
327	0,592220	0,611111	0,611111	11	0	
328	0,592069	0,611111	0,611111	11	0	
329	0,591200	0,611111	0,611111	11	0	
330	0,591275	0,611111	0,611111	11	0	
331	0,591891	0,611111	0,611111	11	0	
332	0,591596	0,611111	0,611111	11	0	
333	0,591514	0,611111	0,611111	11	0	
334	0,592124	0,611111	0,611111	11	0	
335	0,591595	0,611111	0,611111	11	0	
336	0,591607	0,611111	0,611111	11	0	
337	0,592001	0,611111	0,611111	11	0	
338	0,591970	0,611111	0,611111	11	0	
339	0,591497	0,611111	0,611111	11	0	
340	0,591792	0,611111	0,611111	11	0	
341	0,591994	0,611111	0,611111	11	0	
342	0,592529	0,611111	0,611111	11	0	
343	0,592302	0,611111	0,611111	11	0	
344	0,592028	0,611111	0,611111	11	0	
345	0,592021	0,611111	0,611111	11	0	
346	0,591297	0,611111	0,611111	11	0	
347	0,591728	0,611111	0,611111	11	0	
348	0,591455	0,611111	0,611111	11	0	
349	0,590698	0,611111	0,611111	11	0	
350	0,591525	0,611111	0,611111	11	0	
351	0,591754	0,611111	0,611111	11	0	
352	0,591751	0,611111	0,611111	11	0	
353	0,592051	0,611111	0,611111	11	0	
354	0,591808	0,611111	0,611111	11	0	
355	0,591965	0,611111	0,611111	11	0	
356	0,591387	0,611111	0,611111	11	0	
357	0,591819	0,611111	0,611111	11	0	
358	0,591838	0,611111	0,611111	11	0	
359	0,591431	0,611111	0,611111	11	0	
360	0,592415	0,611111	0,611111	11	0	
361	0,592730	0,611111	0,611111	11	0	
362	0,591676	0,611111	0,611111	11	0	
363	0,592440	0,611111	0,611111	11	0	
364	0,592377	0,611111	0,611111	11	0	
365	0,591889	0,611111	0,611111	11	0	
366	0,591673	0,611111	0,611111	11	0	
367	0,591934	0,611111	0,611111	11	0	
368	0,591781	0,611111	0,611111	11	0	
369	0,592336	0,611111	0,611111	11	0	
370	0,591953	0,611111	0,611111	11	0	
371	0,591702	0,611111	0,611111	11	0	
372	0,592159	0,611111	0,611111	11	0	
373	0,591583	0,611111	0,611111	11	0	
374	0,591126	0,611111	0,611111	11	0	
375	0,591987	0,611111	0,611111	11	0	
376	0,591781	0,611111	0,611111	11	0	
377	0,591988	0,611111	0,611111	11	0	
378	0,592129	0,611111	0,611111	11	0	
379	0,591949	0,611111	0,611111	11	0	
380	0,592221	0,611111	0,611111	11	0	
381	0,592950	0,611111	0,611111	11	0	
382	0,592826	0,611111	0,611111	11	0	
383	0,592748	0,611111	0,611111	11	0	
384	0,592783	0,611111	0,611111	11	0	
385	0,592446	0,611111	0,611111	11	0	
386	0,592504	0,611111	0,611111	11	0	
387	0,591983	0,611111	0,611111	11	0	
388	0,592013	0,611111	0,611111	11	0	
389	0,592092	0,611111	0,611111	11	0	
390	0,591896	0,611111	0,611111	11	0	
391	0,592050	0,611111	0,611111	11	0	
392	0,591790	0,611111	0,611111	11	0	
393	0,591172	0,611111	0,611111	11	0	
394	0,591557	0,611111	0,611111	11	0	
395	0,592447	0,611111	0,611111	11	0	
396	0,591799	0,611111	0,611111	11	0	
397	0,591980	0,611111	0,611111	11	0	
398	0,592041	0,611111	0,611111	11	0	
399	0,592314	0,611111	0,611111	11	0	
400	0,591832	0,611111	0,611111	11	0	
401	0,592809	0,611111	0,611111	11	0	
402	0,592702	0,611111	0,611111	11	0	
403	0,592728	0,611111	0,611111	11	0	
404	0,591585	0,611111	0,611111	11	0	
405	0,591827	0,611111	0,611111	11	0	
406	0,591917	0,611111	0,611111	11	0	
407	0,591630	0,611111	0,611111	11	0	
408	0,592075	0,611111	0,611111	11	0	
409	0,592284	0,611111	0,611111	11	0	
410	0,592506	0,611111	0,611111	11	0	
411	0,593141	0,611111	0,611111	11	0	
412	0,592397	0,611111	0,611111	11	0	
413	0,592011	0,611111	0,611111	11	0	
414	0,592303	0,611111	0,611111	11	0	
415	0,593241	0,611111	0,611111	11	0	
416	0,593269	0,611111	0,611111	11	0	
417	0,592318	0,611111	0,611111	11	0	
418	0,592395	0,611111	0,611111	11	0	
419	0,592302	0,611111	0,611111	11	0	
420	0,591922	0,611111	0,611111	11	0	
421	0,592166	0,611111	0,611111	11	0	
422	0,592982	0,611111	0,611111	11	0	
423	0,592718	0,611111	0,611111	11	0	
424	0,592823	0,611111	0,611111	11	0	
425	0,592511	0,611111	0,611111	11	0	
426	0,591643	0,611111	0,611111	11	0	
427	0,592383	0,611111	0,611111	11	0	
428	0,592368	0,611111	0,611111	11	0	
429	0,592436	0,611111	0,611111	11	0	
430	0,593090	0,611111	0,611111	11	0	
431	0,592733	0,611111	0,611111	11	0	
432	0,591757	0,611111	0,611111	11	0	
433	0,592118	0,611111	0,611111	11	0	
434	0,592051	0,611111	0,611111	11	0	
435	0,592530	0,611111	0,611111	11	0	
436	0,591838	0,611111	0,611111	11	0	
437	0,593126	0,611111	0,611111	11	0	
438	0,592030	0,611111	0,611111	11	0	
439	0,592379	0,611111	0,611111	11	0	
440	0,592368	0,611111	0,611111	11	0	
441	0,592222	0,611111	0,611111	11	0	
442	0,591742	0,611111	0,611111	11	0	
443	0,592043	0,611111	0,611111	11	0	
444	0,592713	0,611111	0,611111	11	0	
445	0,592177	0,611111	0,611111	11	0	
446	0,591416	0,611111	0,611111	11	0	
447	0,592221	0,611111	0,611111	11	0	
448	0,592225	0,611111	0,611111	11	0	
449	0,591981	0,611111	0,611111	11	0	
450	0,592131	0,611111	0,611111	11	0	
451	0,593259	0,611111	0,611111	11	0	
452	0,592418	0,611111	0,611111	11	0	
453	0,592654	0,611111	0,611111	11	0	
454	0,591852	0,611111	0,611111	11	0	
455	0,592880	0,611111	0,611111	11	0	
456	0,592208	0,611111	0,611111	11	0	
457	0,592427	0,611111	0,611111	11	0	
458	0,592017	0,611111	0,611111	11	0	
459	0,592973	0,611111	0,611111	11	0	
460	0,593302	0,611111	0,611111	11	0	
461	0,592777	0,611111	0,611111	11	0	
462	0,592854	0,611111	0,611111	11	0	
463	0,592037	0,611111	0,611111	11	0	
464	0,592845	0,611111	0,611111	11	0	
465	0,592790	0,611111	0,611111	11	0	
466	0,592348	0,611111	0,611111	11	0	
467	0,592455	0,611111	0,611111	11	0	
468	0,592127	0,611111	0,611111	11	0	
469	0,592517	0,611111	0,611111	11	0	
470	0,593031	0,611111	0,611111	11	0	
471	0,592652	0,611111	0,611111	11	0	
472	0,593024	0,611111	0,611111	11	0	
473	0,592215	0,611111	0,611111	11	0	
474	0,592785	0,611111	0,611111	11	0	
475	0,592062	0,611111	0,611111	11	0	
476	0,592695	0,611111	0,611111	11	0	
477	0,592579	0,611111	0,611111	11	0	
478	0,592210	0,611111	0,611111	11	0	
479	0,592369	0,611111	0,611111	11	0	
480	0,592371	0,611111	0,611111	11	0	
481	0,592109	0,611111	0,611111	11	0	
482	0,592195	0,611111	0,611111	11	0	
483	0,592454	0,611111	0,611111	11	0	
484	0,592570	0,611111	0,611111	11	0	
485	0,592318	0,611111	0,611111	11	0	
486	0,592217	0,611111	0,611111	11	0	
487	0,591785	0,611111	0,611111	11	0	
488	0,592489	0,611111	0,611111	11	0	
489	0,592522	0,611111	0,611111	11	0	
490	0,592319	0,611111	0,611111	11	0	
491	0,591827	0,611111	0,611111	11	0	
492	0,592468	0,611111	0,611111	11	0	
493	0,592908	0,611111	0,611111	11	0	
494	0,592457	0,611111	0,611111	11	0	
495	0,592133	0,611111	0,611111	11	0	
496	0,592386	0,611111	0,611111	11	0	
497	0,592674	0,611111	0,611111	11	0	
498	0,592708	0,611111	0,611111	11	0	
499	0,592227	0,611111	0,611111	11	0	
