Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
102	0,440863	0,444444	0,444444	8	0	
103	0,441033	0,444444	0,444444	8	0	
104	0,441231	0,444444	0,444444	8	0	
105	0,441336	0,444444	0,444444	8	0	
106	0,441376	0,444444	0,444444	8	0	
107	0,441383	0,444444	0,444444	8	0	
108	0,441392	0,444444	0,444444	8	0	
109	0,441433	0,444444	0,444444	8	0	
110	0,441495	0,444444	0,444444	8	0	
111	0,441574	0,444444	0,444444	8	0	
112	0,441616	0,444444	0,444444	8	0	
113	0,441638	0,444444	0,444444	8	0	
114	0,441543	0,444444	0,444444	8	0	
115	0,441699	0,444444	0,444444	8	0	
116	0,441693	0,444444	0,444444	8	0	
117	0,441656	0,444444	0,444444	8	0	
118	0,441723	0,444444	0,444444	8	0	
119	0,441722	0,444444	0,444444	8	0	
120	0,441585	0,444444	0,444444	8	0	
121	0,441618	0,444444	0,444444	8	0	
122	0,441797	0,444444	0,444444	8	0	
123	0,441838	0,444444	0,444444	8	0	
124	0,441697	0,444444	0,444444	8	0	
125	0,441738	0,444444	0,444444	8	0	
126	0,441679	0,444444	0,444444	8	0	
127	0,441703	0,444444	0,444444	8	0	
128	0,441637	0,444444	0,444444	8	0	
129	0,441613	0,444444	0,444444	8	0	
130	0,441775	0,444444	0,444444	8	0	
131	0,441650	0,444444	0,444444	8	0	
132	0,441545	0,444444	0,444444	8	0	
133	0,441555	0,444444	0,444444	8	0	
134	0,441508	0,444444	0,444444	8	0	
135	0,441821	0,444444	0,444444	8	0	
136	0,441724	0,444444	0,444444	8	0	
137	0,441606	0,444444	0,444444	8	0	
138	0,441704	0,444444	0,444444	8	0	
139	0,441570	0,444444	0,444444	8	0	
140	0,441718	0,444444	0,444444	8	0	
141	0,441752	0,444444	0,444444	8	0	
142	0,441886	0,444444	0,444444	8	0	
143	0,441830	0,444444	0,444444	8	0	
144	0,441697	0,444444	0,444444	8	0	
145	0,441704	0,444444	0,444444	8	0	
146	0,441619	0,444444	0,444444	8	0	
147	0,441507	0,444444	0,444444	8	0	
148	0,441667	0,444444	0,444444	8	0	
149	0,441644	0,444444	0,444444	8	0	
150	0,441860	0,444444	0,444444	8	0	
151	0,441876	0,444444	0,444444	8	0	
152	0,441773	0,444444	0,444444	8	0	
153	0,441782	0,444444	0,444444	8	0	
154	0,441641	0,444444	0,444444	8	0	
155	0,441437	0,444444	0,444444	8	0	
156	0,441498	0,444444	0,444444	8	0	
157	0,441827	0,444444	0,444444	8	0	
158	0,441898	0,444444	0,444444	8	0	
159	0,441729	0,444444	0,444444	8	0	
160	0,441912	0,444444	0,444444	8	0	
161	0,441872	0,444444	0,444444	8	0	
162	0,441749	0,444444	0,444444	8	0	
163	0,441745	0,444444	0,444444	8	0	
164	0,441932	0,444444	0,444444	8	0	
165	0,441784	0,444444	0,444444	8	0	
166	0,441697	0,444444	0,444444	8	0	
167	0,441615	0,444444	0,444444	8	0	
168	0,441724	0,444444	0,444444	8	0	
169	0,441851	0,444444	0,444444	8	0	
170	0,442000	0,444444	0,444444	8	0	
171	0,441898	0,444444	0,444444	8	0	
172	0,441607	0,444444	0,444444	8	0	
173	0,441715	0,444444	0,444444	8	0	
174	0,441860	0,444444	0,444444	8	0	
175	0,441795	0,444444	0,444444	8	0	
176	0,441861	0,444444	0,444444	8	0	
177	0,441918	0,444444	0,444444	8	0	
178	0,441640	0,444444	0,444444	8	0	
179	0,441619	0,444444	0,444444	8	0	
180	0,441531	0,444444	0,444444	8	0	
181	0,441504	0,444444	0,444444	8	0	
182	0,441530	0,444444	0,444444	8	0	
183	0,441820	0,444444	0,444444	8	0	
184	0,441734	0,444444	0,444444	8	0	
185	0,441744	0,444444	0,444444	8	0	
186	0,441782	0,444444	0,444444	8	0	
187	0,441698	0,444444	0,444444	8	0	
188	0,441916	0,444444	0,444444	8	0	
189	0,441761	0,444444	0,444444	8	0	
190	0,441762	0,444444	0,444444	8	0	
191	0,441858	0,444444	0,444444	8	0	
192	0,441802	0,444444	0,444444	8	0	
193	0,441858	0,444444	0,444444	8	0	
194	0,442018	0,444444	0,444444	8	0	
195	0,441956	0,444444	0,444444	8	0	
196	0,441997	0,444444	0,444444	8	0	
197	0,441863	0,444444	0,444444	8	0	
198	0,441842	0,444444	0,444444	8	0	
199	0,441829	0,444444	0,444444	8	0	
200	0,441643	0,444444	0,444444	8	0	
201	0,441765	0,444444	0,444444	8	0	
202	0,441777	0,444444	0,444444	8	0	
203	0,441657	0,444444	0,444444	8	0	
204	0,441763	0,444444	0,444444	8	0	
205	0,441711	0,444444	0,444444	8	0	
206	0,441740	0,444444	0,444444	8	0	
207	0,441830	0,444444	0,444444	8	0	
208	0,441920	0,444444	0,444444	8	0	
209	0,442048	0,444444	0,444444	8	0	
210	0,442092	0,444444	0,444444	8	0	
211	0,441988	0,444444	0,444444	8	0	
212	0,442034	0,444444	0,444444	8	0	
213	0,441792	0,444444	0,444444	8	0	
214	0,441662	0,444444	0,444444	8	0	
215	0,441733	0,444444	0,444444	8	0	
216	0,441663	0,444444	0,444444	8	0	
217	0,441717	0,444444	0,444444	8	0	
218	0,441763	0,444444	0,444444	8	0	
219	0,441738	0,444444	0,444444	8	0	
220	0,441896	0,444444	0,444444	8	0	
221	0,441948	0,444444	0,444444	8	0	
222	0,441871	0,444444	0,444444	8	0	
223	0,441737	0,444444	0,444444	8	0	
224	0,441816	0,444444	0,444444	8	0	
225	0,441869	0,444444	0,444444	8	0	
226	0,441979	0,444444	0,444444	8	0	
227	0,441946	0,444444	0,444444	8	0	
228	0,441977	0,444444	0,444444	8	0	
229	0,442135	0,444444	0,444444	8	0	
230	0,442029	0,444444	0,444444	8	0	
231	0,441858	0,444444	0,444444	8	0	
232	0,441775	0,444444	0,444444	8	0	
233	0,441793	0,444444	0,444444	8	0	
234	0,441880	0,444444	0,444444	8	0	
235	0,441796	0,444444	0,444444	8	0	
236	0,441944	0,444444	0,444444	8	0	
237	0,441954	0,444444	0,444444	8	0	
238	0,441970	0,444444	0,444444	8	0	
239	0,441922	0,444444	0,444444	8	0	
240	0,441790	0,444444	0,444444	8	0	
241	0,441938	0,444444	0,444444	8	0	
242	0,442132	0,444444	0,444444	8	0	
243	0,442040	0,444444	0,444444	8	0	
244	0,442119	0,444444	0,444444	8	0	
245	0,441920	0,444444	0,444444	8	0	
246	0,442162	0,444444	0,444444	8	0	
247	0,442055	0,444444	0,444444	8	0	
248	0,441822	0,444444	0,444444	8	0	
249	0,441870	0,444444	0,444444	8	0	
250	0,441664	0,444444	0,444444	8	0	
251	0,441691	0,444444	0,444444	8	0	
252	0,441718	0,444444	0,444444	8	0	
253	0,441921	0,444444	0,444444	8	0	
254	0,442067	0,444444	0,444444	8	0	
255	0,442081	0,444444	0,444444	8	0	
256	0,441914	0,444444	0,444444	8	0	
257	0,442040	0,444444	0,444444	8	0	
258	0,441941	0,444444	0,444444	8	0	
259	0,442135	0,444444	0,444444	8	0	
260	0,441837	0,444444	0,444444	8	0	
261	0,441796	0,444444	0,444444	8	0	
262	0,441746	0,444444	0,444444	8	0	
263	0,441839	0,444444	0,444444	8	0	
264	0,441737	0,444444	0,444444	8	0	
265	0,441732	0,444444	0,444444	8	0	
266	0,441923	0,444444	0,444444	8	0	
267	0,441739	0,444444	0,444444	8	0	
268	0,441611	0,444444	0,444444	8	0	
269	0,441743	0,444444	0,444444	8	0	
270	0,441874	0,444444	0,444444	8	0	
271	0,441916	0,444444	0,444444	8	0	
272	0,441941	0,444444	0,444444	8	0	
273	0,441848	0,444444	0,444444	8	0	
274	0,441797	0,444444	0,444444	8	0	
275	0,441872	0,444444	0,444444	8	0	
276	0,442026	0,444444	0,444444	8	0	
277	0,442050	0,444444	0,444444	8	0	
278	0,441956	0,444444	0,444444	8	0	
279	0,441915	0,444444	0,444444	8	0	
280	0,441824	0,444444	0,444444	8	0	
281	0,442002	0,444444	0,444444	8	0	
282	0,441960	0,444444	0,444444	8	0	
283	0,441961	0,444444	0,444444	8	0	
284	0,442286	0,444444	0,444444	8	0	
285	0,442071	0,444444	0,444444	8	0	
286	0,442034	0,444444	0,444444	8	0	
287	0,442011	0,444444	0,444444	8	0	
288	0,442014	0,444444	0,444444	8	0	
289	0,442131	0,444444	0,444444	8	0	
290	0,442032	0,444444	0,444444	8	0	
291	0,441998	0,444444	0,444444	8	0	
292	0,442010	0,444444	0,444444	8	0	
293	0,442052	0,444444	0,444444	8	0	
294	0,441976	0,444444	0,444444	8	0	
295	0,441700	0,444444	0,444444	8	0	
296	0,441817	0,444444	0,444444	8	0	
297	0,441967	0,444444	0,444444	8	0	
298	0,441963	0,444444	0,444444	8	0	
299	0,442017	0,444444	0,444444	8	0	
300	0,441863	0,444444	0,444444	8	0	
301	0,441939	0,444444	0,444444	8	0	
302	0,441839	0,444444	0,444444	8	0	
303	0,441937	0,444444	0,444444	8	0	
304	0,441956	0,444444	0,444444	8	0	
305	0,441907	0,444444	0,444444	8	0	
306	0,441989	0,444444	0,444444	8	0	
307	0,441963	0,444444	0,444444	8	0	
308	0,442043	0,444444	0,444444	8	0	
309	0,442007	0,444444	0,444444	8	0	
310	0,442090	0,444444	0,444444	8	0	
311	0,441818	0,444444	0,444444	8	0	
312	0,441945	0,444444	0,444444	8	0	
313	0,441789	0,444444	0,444444	8	0	
314	0,441912	0,444444	0,444444	8	0	
315	0,441878	0,444444	0,444444	8	0	
316	0,441947	0,444444	0,444444	8	0	
317	0,441826	0,444444	0,444444	8	0	
318	0,441765	0,444444	0,444444	8	0	
319	0,441899	0,444444	0,444444	8	0	
320	0,441912	0,444444	0,444444	8	0	
321	0,441880	0,444444	0,444444	8	0	
322	0,442049	0,444444	0,444444	8	0	
323	0,441904	0,444444	0,444444	8	0	
324	0,441823	0,444444	0,444444	8	0	
325	0,441968	0,444444	0,444444	8	0	
326	0,441917	0,444444	0,444444	8	0	
327	0,442007	0,444444	0,444444	8	0	
328	0,442089	0,444444	0,444444	8	0	
329	0,441952	0,444444	0,444444	8	0	
330	0,442056	0,444444	0,444444	8	0	
331	0,441929	0,444444	0,444444	8	0	
332	0,442114	0,444444	0,444444	8	0	
333	0,442266	0,444444	0,444444	8	0	
334	0,442041	0,444444	0,444444	8	0	
335	0,442103	0,444444	0,444444	8	0	
336	0,441904	0,444444	0,444444	8	0	
337	0,441744	0,444444	0,444444	8	0	
338	0,441757	0,444444	0,444444	8	0	
339	0,441866	0,444444	0,444444	8	0	
340	0,441833	0,444444	0,444444	8	0	
341	0,441915	0,444444	0,444444	8	0	
342	0,442021	0,444444	0,444444	8	0	
343	0,442171	0,444444	0,444444	8	0	
344	0,442073	0,444444	0,444444	8	0	
345	0,442091	0,444444	0,444444	8	0	
346	0,441970	0,444444	0,444444	8	0	
347	0,442246	0,444444	0,444444	8	0	
348	0,442131	0,444444	0,444444	8	0	
349	0,442154	0,444444	0,444444	8	0	
350	0,442019	0,444444	0,444444	8	0	
351	0,441954	0,444444	0,444444	8	0	
352	0,442005	0,444444	0,444444	8	0	
353	0,442024	0,444444	0,444444	8	0	
354	0,441966	0,444444	0,444444	8	0	
355	0,442062	0,444444	0,444444	8	0	
356	0,442170	0,444444	0,444444	8	0	
357	0,442263	0,444444	0,444444	8	0	
358	0,442170	0,444444	0,444444	8	0	
359	0,442313	0,444444	0,444444	8	0	
360	0,442453	0,444444	0,444444	8	0	
361	0,442334	0,444444	0,444444	8	0	
362	0,442261	0,444444	0,444444	8	0	
363	0,442111	0,444444	0,444444	8	0	
364	0,442189	0,444444	0,444444	8	0	
365	0,442189	0,444444	0,444444	8	0	
366	0,442099	0,444444	0,444444	8	0	
367	0,442167	0,444444	0,444444	8	0	
368	0,442317	0,444444	0,444444	8	0	
369	0,442114	0,444444	0,444444	8	0	
370	0,442071	0,444444	0,444444	8	0	
371	0,442072	0,444444	0,444444	8	0	
372	0,442011	0,444444	0,444444	8	0	
373	0,441951	0,444444	0,444444	8	0	
374	0,441927	0,444444	0,444444	8	0	
375	0,442100	0,444444	0,444444	8	0	
376	0,442152	0,444444	0,444444	8	0	
377	0,442037	0,444444	0,444444	8	0	
378	0,441955	0,444444	0,444444	8	0	
379	0,441982	0,444444	0,444444	8	0	
380	0,442109	0,444444	0,444444	8	0	
381	0,441994	0,444444	0,444444	8	0	
382	0,442066	0,444444	0,444444	8	0	
383	0,441902	0,444444	0,444444	8	0	
384	0,441855	0,444444	0,444444	8	0	
385	0,441910	0,444444	0,444444	8	0	
386	0,441956	0,444444	0,444444	8	0	
387	0,441850	0,444444	0,444444	8	0	
388	0,442187	0,444444	0,444444	8	0	
389	0,442224	0,444444	0,444444	8	0	
390	0,442153	0,444444	0,444444	8	0	
391	0,442090	0,444444	0,444444	8	0	
392	0,442187	0,444444	0,444444	8	0	
393	0,442243	0,444444	0,444444	8	0	
394	0,442181	0,444444	0,444444	8	0	
395	0,442298	0,444444	0,444444	8	0	
396	0,442237	0,444444	0,444444	8	0	
397	0,442057	0,444444	0,444444	8	0	
398	0,442099	0,444444	0,444444	8	0	
399	0,442350	0,444444	0,444444	8	0	
400	0,442380	0,444444	0,444444	8	0	
401	0,442412	0,444444	0,444444	8	0	
402	0,442245	0,444444	0,444444	8	0	
403	0,442305	0,444444	0,444444	8	0	
404	0,442174	0,444444	0,444444	8	0	
405	0,442162	0,444444	0,444444	8	0	
406	0,442166	0,444444	0,444444	8	0	
407	0,442212	0,444444	0,444444	8	0	
408	0,442188	0,444444	0,444444	8	0	
409	0,442141	0,444444	0,444444	8	0	
410	0,442305	0,444444	0,444444	8	0	
411	0,442252	0,444444	0,444444	8	0	
412	0,442301	0,444444	0,444444	8	0	
413	0,442231	0,444444	0,444444	8	0	
414	0,442356	0,444444	0,444444	8	0	
415	0,442275	0,444444	0,444444	8	0	
416	0,442235	0,444444	0,444444	8	0	
417	0,442125	0,444444	0,444444	8	0	
418	0,442108	0,444444	0,444444	8	0	
419	0,442128	0,444444	0,444444	8	0	
420	0,442297	0,444444	0,444444	8	0	
421	0,442296	0,444444	0,444444	8	0	
422	0,442106	0,444444	0,444444	8	0	
423	0,442262	0,444444	0,444444	8	0	
424	0,442131	0,444444	0,444444	8	0	
425	0,442127	0,444444	0,444444	8	0	
426	0,442171	0,444444	0,444444	8	0	
427	0,442167	0,444444	0,444444	8	0	
428	0,442231	0,444444	0,444444	8	0	
429	0,442272	0,444444	0,444444	8	0	
430	0,442082	0,444444	0,444444	8	0	
431	0,442214	0,444444	0,444444	8	0	
432	0,442301	0,444444	0,444444	8	0	
433	0,442422	0,444444	0,444444	8	0	
434	0,442359	0,444444	0,444444	8	0	
435	0,442597	0,444444	0,444444	8	0	
436	0,442403	0,444444	0,444444	8	0	
437	0,442220	0,444444	0,444444	8	0	
438	0,442205	0,444444	0,444444	8	0	
439	0,442159	0,444444	0,444444	8	0	
440	0,442333	0,444444	0,444444	8	0	
441	0,442386	0,444444	0,444444	8	0	
442	0,442429	0,444444	0,444444	8	0	
443	0,442392	0,444444	0,444444	8	0	
444	0,442515	0,444444	0,444444	8	0	
445	0,442492	0,444444	0,444444	8	0	
446	0,442474	0,444444	0,444444	8	0	
447	0,442351	0,444444	0,444444	8	0	
448	0,442291	0,444444	0,444444	8	0	
449	0,442420	0,444444	0,444444	8	0	
450	0,442383	0,444444	0,444444	8	0	
451	0,442415	0,444444	0,444444	8	0	
452	0,442417	0,444444	0,444444	8	0	
453	0,442351	0,444444	0,444444	8	0	
454	0,442558	0,444444	0,444444	8	0	
455	0,442399	0,444444	0,444444	8	0	
456	0,442474	0,444444	0,444444	8	0	
457	0,442468	0,444444	0,444444	8	0	
458	0,442302	0,444444	0,444444	8	0	
459	0,442318	0,444444	0,444444	8	0	
460	0,442319	0,444444	0,444444	8	0	
461	0,442336	0,444444	0,444444	8	0	
462	0,442450	0,444444	0,444444	8	0	
463	0,442345	0,444444	0,444444	8	0	
464	0,442376	0,444444	0,444444	8	0	
465	0,442294	0,444444	0,444444	8	0	
466	0,442165	0,444444	0,444444	8	0	
467	0,442151	0,444444	0,444444	8	0	
468	0,442222	0,444444	0,444444	8	0	
469	0,442384	0,444444	0,444444	8	0	
470	0,442382	0,444444	0,444444	8	0	
471	0,442568	0,444444	0,444444	8	0	
472	0,442398	0,444444	0,444444	8	0	
473	0,442324	0,444444	0,444444	8	0	
474	0,442189	0,444444	0,444444	8	0	
475	0,442281	0,444444	0,444444	8	0	
476	0,442491	0,444444	0,444444	8	0	
477	0,442481	0,444444	0,444444	8	0	
478	0,442553	0,444444	0,444444	8	0	
479	0,442473	0,444444	0,444444	8	0	
480	0,442470	0,444444	0,444444	8	0	
481	0,442478	0,444444	0,444444	8	0	
482	0,442488	0,444444	0,444444	8	0	
483	0,442400	0,444444	0,444444	8	0	
484	0,442543	0,444444	0,444444	8	0	
485	0,442420	0,444444	0,444444	8	0	
486	0,442316	0,444444	0,444444	8	0	
487	0,442455	0,444444	0,444444	8	0	
488	0,442324	0,444444	0,444444	8	0	
489	0,442422	0,444444	0,444444	8	0	
490	0,442297	0,444444	0,444444	8	0	
491	0,442352	0,444444	0,444444	8	0	
492	0,442407	0,444444	0,444444	8	0	
493	0,442587	0,444444	0,444444	8	0	
494	0,442435	0,444444	0,444444	8	0	
495	0,442426	0,444444	0,444444	8	0	
496	0,442471	0,444444	0,444444	8	0	
497	0,442444	0,444444	0,444444	8	0	
498	0,442516	0,444444	0,444444	8	0	
499	0,442580	0,444444	0,444444	8	0	
