Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
342	0,775234	0,777778	0,777778	14	0	
343	0,775240	0,777778	0,777778	14	0	
344	0,775163	0,777778	0,777778	14	0	
345	0,775387	0,777778	0,777778	14	0	
346	0,775306	0,777778	0,777778	14	0	
347	0,775040	0,777778	0,777778	14	0	
348	0,774974	0,777778	0,777778	14	0	
349	0,774959	0,777778	0,777778	14	0	
350	0,775140	0,777778	0,777778	14	0	
351	0,775024	0,777778	0,777778	14	0	
352	0,774947	0,777778	0,777778	14	0	
353	0,775106	0,777778	0,777778	14	0	
354	0,775184	0,777778	0,777778	14	0	
355	0,775095	0,777778	0,777778	14	0	
356	0,775183	0,777778	0,777778	14	0	
357	0,775164	0,777778	0,777778	14	0	
358	0,775406	0,777778	0,777778	14	0	
359	0,775386	0,777778	0,777778	14	0	
360	0,775279	0,777778	0,777778	14	0	
361	0,775197	0,777778	0,777778	14	0	
362	0,775306	0,777778	0,777778	14	0	
363	0,775210	0,777778	0,777778	14	0	
364	0,775242	0,777778	0,777778	14	0	
365	0,775132	0,777778	0,777778	14	0	
366	0,774937	0,777778	0,777778	14	0	
367	0,775018	0,777778	0,777778	14	0	
368	0,775009	0,777778	0,777778	14	0	
369	0,774832	0,777778	0,777778	14	0	
370	0,775198	0,777778	0,777778	14	0	
371	0,775372	0,777778	0,777778	14	0	
372	0,774924	0,777778	0,777778	14	0	
373	0,775109	0,777778	0,777778	14	0	
374	0,775170	0,777778	0,777778	14	0	
375	0,775294	0,777778	0,777778	14	0	
376	0,775210	0,777778	0,777778	14	0	
377	0,774306	0,777778	0,777778	14	0	
378	0,774799	0,777778	0,777778	14	0	
379	0,775228	0,777778	0,777778	14	0	
380	0,775271	0,777778	0,777778	14	0	
381	0,775462	0,777778	0,777778	14	0	
382	0,775175	0,777778	0,777778	14	0	
383	0,775211	0,777778	0,777778	14	0	
384	0,775275	0,777778	0,777778	14	0	
385	0,775194	0,777778	0,777778	14	0	
386	0,775125	0,777778	0,777778	14	0	
387	0,775227	0,777778	0,777778	14	0	
388	0,775427	0,777778	0,777778	14	0	
389	0,775399	0,777778	0,777778	14	0	
390	0,775329	0,777778	0,777778	14	0	
391	0,775003	0,777778	0,777778	14	0	
392	0,775104	0,777778	0,777778	14	0	
393	0,774961	0,777778	0,777778	14	0	
394	0,774952	0,777778	0,777778	14	0	
395	0,775101	0,777778	0,777778	14	0	
396	0,775287	0,777778	0,777778	14	0	
397	0,775143	0,777778	0,777778	14	0	
398	0,775068	0,777778	0,777778	14	0	
399	0,775144	0,777778	0,777778	14	0	
400	0,775187	0,777778	0,777778	14	0	
401	0,775249	0,777778	0,777778	14	0	
402	0,775215	0,777778	0,777778	14	0	
403	0,775363	0,777778	0,777778	14	0	
404	0,775211	0,777778	0,777778	14	0	
405	0,775225	0,777778	0,777778	14	0	
406	0,775344	0,777778	0,777778	14	0	
407	0,775561	0,777778	0,777778	14	0	
408	0,775307	0,777778	0,777778	14	0	
409	0,775401	0,777778	0,777778	14	0	
410	0,775227	0,777778	0,777778	14	0	
411	0,774947	0,777778	0,777778	14	0	
412	0,775053	0,777778	0,777778	14	0	
413	0,775269	0,777778	0,777778	14	0	
414	0,775251	0,777778	0,777778	14	0	
415	0,774981	0,777778	0,777778	14	0	
416	0,775148	0,777778	0,777778	14	0	
417	0,775118	0,777778	0,777778	14	0	
418	0,775121	0,777778	0,777778	14	0	
419	0,775141	0,777778	0,777778	14	0	
420	0,775394	0,777778	0,777778	14	0	
421	0,775157	0,777778	0,777778	14	0	
422	0,775201	0,777778	0,777778	14	0	
423	0,775280	0,777778	0,777778	14	0	
424	0,775145	0,777778	0,777778	14	0	
425	0,775190	0,777778	0,777778	14	0	
426	0,775006	0,777778	0,777778	14	0	
427	0,774914	0,777778	0,777778	14	0	
428	0,774907	0,777778	0,777778	14	0	
429	0,775011	0,777778	0,777778	14	0	
430	0,774982	0,777778	0,777778	14	0	
431	0,775185	0,777778	0,777778	14	0	
432	0,775300	0,777778	0,777778	14	0	
433	0,775117	0,777778	0,777778	14	0	
434	0,775137	0,777778	0,777778	14	0	
435	0,775350	0,777778	0,777778	14	0	
436	0,775120	0,777778	0,777778	14	0	
437	0,775301	0,777778	0,777778	14	0	
438	0,774868	0,777778	0,777778	14	0	
439	0,775206	0,777778	0,777778	14	0	
440	0,774974	0,777778	0,777778	14	0	
441	0,774900	0,777778	0,777778	14	0	
442	0,775293	0,777778	0,777778	14	0	
443	0,775257	0,777778	0,777778	14	0	
444	0,775319	0,777778	0,777778	14	0	
445	0,775358	0,777778	0,777778	14	0	
446	0,775316	0,777778	0,777778	14	0	
447	0,775154	0,777778	0,777778	14	0	
448	0,775377	0,777778	0,777778	14	0	
449	0,775330	0,777778	0,777778	14	0	
450	0,775199	0,777778	0,777778	14	0	
451	0,774992	0,777778	0,777778	14	0	
452	0,775002	0,777778	0,777778	14	0	
453	0,775142	0,777778	0,777778	14	0	
454	0,775069	0,777778	0,777778	14	0	
455	0,775140	0,777778	0,777778	14	0	
456	0,775232	0,777778	0,777778	14	0	
457	0,775343	0,777778	0,777778	14	0	
458	0,775133	0,777778	0,777778	14	0	
459	0,775146	0,777778	0,777778	14	0	
460	0,775150	0,777778	0,777778	14	0	
461	0,775328	0,777778	0,777778	14	0	
462	0,775014	0,777778	0,777778	14	0	
463	0,774971	0,777778	0,777778	14	0	
464	0,775058	0,777778	0,777778	14	0	
465	0,775252	0,777778	0,777778	14	0	
466	0,775270	0,777778	0,777778	14	0	
467	0,775099	0,777778	0,777778	14	0	
468	0,775189	0,777778	0,777778	14	0	
469	0,775459	0,777778	0,777778	14	0	
470	0,775323	0,777778	0,777778	14	0	
471	0,775224	0,777778	0,777778	14	0	
472	0,775086	0,777778	0,777778	14	0	
473	0,775069	0,777778	0,777778	14	0	
474	0,774822	0,777778	0,777778	14	0	
475	0,774879	0,777778	0,777778	14	0	
476	0,775198	0,777778	0,777778	14	0	
477	0,775231	0,777778	0,777778	14	0	
478	0,775261	0,777778	0,777778	14	0	
479	0,775172	0,777778	0,777778	14	0	
480	0,775114	0,777778	0,777778	14	0	
481	0,775000	0,777778	0,777778	14	0	
482	0,775127	0,777778	0,777778	14	0	
483	0,775034	0,777778	0,777778	14	0	
484	0,775473	0,777778	0,777778	14	0	
485	0,775079	0,777778	0,777778	14	0	
486	0,775009	0,777778	0,777778	14	0	
487	0,775165	0,777778	0,777778	14	0	
488	0,775197	0,777778	0,777778	14	0	
489	0,775116	0,777778	0,777778	14	0	
490	0,775142	0,777778	0,777778	14	0	
491	0,774951	0,777778	0,777778	14	0	
492	0,775137	0,777778	0,777778	14	0	
493	0,775234	0,777778	0,777778	14	0	
494	0,775166	0,777778	0,777778	14	0	
495	0,775258	0,777778	0,777778	14	0	
496	0,775101	0,777778	0,777778	14	0	
497	0,775178	0,777778	0,777778	14	0	
498	0,775064	0,777778	0,777778	14	0	
499	0,775234	0,777778	0,777778	14	0	
