Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
91	0,317224	0,333333	0,333333	6	0	
92	0,319105	0,333333	0,333333	6	0	
93	0,320428	0,333333	0,333333	6	0	
94	0,322106	0,333333	0,333333	6	0	
95	0,323311	0,333333	0,333333	6	0	
96	0,324377	0,333333	0,333333	6	0	
97	0,325469	0,333333	0,333333	6	0	
98	0,326260	0,333333	0,333333	6	0	
99	0,326942	0,333333	0,333333	6	0	
100	0,327701	0,333333	0,333333	6	0	
101	0,328334	0,333333	0,333333	6	0	
102	0,328946	0,333333	0,333333	6	0	
103	0,329416	0,333333	0,333333	6	0	
104	0,329746	0,333333	0,333333	6	0	
105	0,330011	0,333333	0,333333	6	0	
106	0,330253	0,333333	0,333333	6	0	
107	0,330572	0,333333	0,333333	6	0	
108	0,330803	0,333333	0,333333	6	0	
109	0,330888	0,333333	0,333333	6	0	
110	0,331044	0,333333	0,333333	6	0	
111	0,331189	0,333333	0,333333	6	0	
112	0,331194	0,333333	0,333333	6	0	
113	0,331133	0,333333	0,333333	6	0	
114	0,331325	0,333333	0,333333	6	0	
115	0,331446	0,333333	0,333333	6	0	
116	0,331438	0,333333	0,333333	6	0	
117	0,331513	0,333333	0,333333	6	0	
118	0,331675	0,333333	0,333333	6	0	
119	0,331782	0,333333	0,333333	6	0	
120	0,331825	0,333333	0,333333	6	0	
121	0,331794	0,333333	0,333333	6	0	
122	0,331804	0,333333	0,333333	6	0	
123	0,331888	0,333333	0,333333	6	0	
124	0,331943	0,333333	0,333333	6	0	
125	0,331776	0,333333	0,333333	6	0	
126	0,331865	0,333333	0,333333	6	0	
127	0,331912	0,333333	0,333333	6	0	
128	0,331904	0,333333	0,333333	6	0	
129	0,332018	0,333333	0,333333	6	0	
130	0,332050	0,333333	0,333333	6	0	
131	0,331977	0,333333	0,333333	6	0	
132	0,331909	0,333333	0,333333	6	0	
133	0,332017	0,333333	0,333333	6	0	
134	0,331879	0,333333	0,333333	6	0	
135	0,331919	0,333333	0,333333	6	0	
136	0,331930	0,333333	0,333333	6	0	
137	0,331979	0,333333	0,333333	6	0	
138	0,332118	0,333333	0,333333	6	0	
139	0,332156	0,333333	0,333333	6	0	
140	0,332112	0,333333	0,333333	6	0	
141	0,332118	0,333333	0,333333	6	0	
142	0,332131	0,333333	0,333333	6	0	
143	0,331999	0,333333	0,333333	6	0	
144	0,332055	0,333333	0,333333	6	0	
145	0,332051	0,333333	0,333333	6	0	
146	0,332110	0,333333	0,333333	6	0	
147	0,331988	0,333333	0,333333	6	0	
148	0,332001	0,333333	0,333333	6	0	
149	0,331907	0,333333	0,333333	6	0	
150	0,331934	0,333333	0,333333	6	0	
151	0,331972	0,333333	0,333333	6	0	
152	0,331913	0,333333	0,333333	6	0	
153	0,331881	0,333333	0,333333	6	0	
154	0,331851	0,333333	0,333333	6	0	
155	0,331959	0,333333	0,333333	6	0	
156	0,332045	0,333333	0,333333	6	0	
157	0,332144	0,333333	0,333333	6	0	
158	0,332085	0,333333	0,333333	6	0	
159	0,332141	0,333333	0,333333	6	0	
160	0,332141	0,333333	0,333333	6	0	
161	0,332159	0,333333	0,333333	6	0	
162	0,332073	0,333333	0,333333	6	0	
163	0,331968	0,333333	0,333333	6	0	
164	0,332045	0,333333	0,333333	6	0	
165	0,332133	0,333333	0,333333	6	0	
166	0,332059	0,333333	0,333333	6	0	
167	0,332026	0,333333	0,333333	6	0	
168	0,331992	0,333333	0,333333	6	0	
169	0,331960	0,333333	0,333333	6	0	
170	0,331977	0,333333	0,333333	6	0	
171	0,332000	0,333333	0,333333	6	0	
172	0,331914	0,333333	0,333333	6	0	
173	0,331991	0,333333	0,333333	6	0	
174	0,332071	0,333333	0,333333	6	0	
175	0,331999	0,333333	0,333333	6	0	
176	0,332001	0,333333	0,333333	6	0	
177	0,332011	0,333333	0,333333	6	0	
178	0,332142	0,333333	0,333333	6	0	
179	0,332219	0,333333	0,333333	6	0	
180	0,332120	0,333333	0,333333	6	0	
181	0,332028	0,333333	0,333333	6	0	
182	0,331996	0,333333	0,333333	6	0	
183	0,332015	0,333333	0,333333	6	0	
184	0,332005	0,333333	0,333333	6	0	
185	0,331933	0,333333	0,333333	6	0	
186	0,332031	0,333333	0,333333	6	0	
187	0,332006	0,333333	0,333333	6	0	
188	0,332070	0,333333	0,333333	6	0	
189	0,332033	0,333333	0,333333	6	0	
190	0,332073	0,333333	0,333333	6	0	
191	0,332158	0,333333	0,333333	6	0	
192	0,332093	0,333333	0,333333	6	0	
193	0,332197	0,333333	0,333333	6	0	
194	0,332200	0,333333	0,333333	6	0	
195	0,332170	0,333333	0,333333	6	0	
196	0,332157	0,333333	0,333333	6	0	
197	0,332150	0,333333	0,333333	6	0	
198	0,332233	0,333333	0,333333	6	0	
199	0,332195	0,333333	0,333333	6	0	
200	0,332222	0,333333	0,333333	6	0	
201	0,332175	0,333333	0,333333	6	0	
202	0,332124	0,333333	0,333333	6	0	
203	0,332048	0,333333	0,333333	6	0	
204	0,332082	0,333333	0,333333	6	0	
205	0,332135	0,333333	0,333333	6	0	
206	0,332080	0,333333	0,333333	6	0	
207	0,332236	0,333333	0,333333	6	0	
208	0,332144	0,333333	0,333333	6	0	
209	0,332066	0,333333	0,333333	6	0	
210	0,332129	0,333333	0,333333	6	0	
211	0,332100	0,333333	0,333333	6	0	
212	0,332094	0,333333	0,333333	6	0	
213	0,332132	0,333333	0,333333	6	0	
214	0,332114	0,333333	0,333333	6	0	
215	0,332267	0,333333	0,333333	6	0	
216	0,332160	0,333333	0,333333	6	0	
217	0,332141	0,333333	0,333333	6	0	
218	0,332224	0,333333	0,333333	6	0	
219	0,332171	0,333333	0,333333	6	0	
220	0,332158	0,333333	0,333333	6	0	
221	0,332108	0,333333	0,333333	6	0	
222	0,332080	0,333333	0,333333	6	0	
223	0,332136	0,333333	0,333333	6	0	
224	0,332149	0,333333	0,333333	6	0	
225	0,332164	0,333333	0,333333	6	0	
226	0,332093	0,333333	0,333333	6	0	
227	0,332119	0,333333	0,333333	6	0	
228	0,332111	0,333333	0,333333	6	0	
229	0,332144	0,333333	0,333333	6	0	
230	0,332209	0,333333	0,333333	6	0	
231	0,332215	0,333333	0,333333	6	0	
232	0,332226	0,333333	0,333333	6	0	
233	0,332230	0,333333	0,333333	6	0	
234	0,332073	0,333333	0,333333	6	0	
235	0,332155	0,333333	0,333333	6	0	
236	0,332128	0,333333	0,333333	6	0	
237	0,332171	0,333333	0,333333	6	0	
238	0,332111	0,333333	0,333333	6	0	
239	0,332099	0,333333	0,333333	6	0	
240	0,332032	0,333333	0,333333	6	0	
241	0,332093	0,333333	0,333333	6	0	
242	0,332192	0,333333	0,333333	6	0	
243	0,332076	0,333333	0,333333	6	0	
244	0,332155	0,333333	0,333333	6	0	
245	0,332091	0,333333	0,333333	6	0	
246	0,332077	0,333333	0,333333	6	0	
247	0,332184	0,333333	0,333333	6	0	
248	0,332083	0,333333	0,333333	6	0	
249	0,332081	0,333333	0,333333	6	0	
250	0,332144	0,333333	0,333333	6	0	
251	0,332270	0,333333	0,333333	6	0	
252	0,332235	0,333333	0,333333	6	0	
253	0,332131	0,333333	0,333333	6	0	
254	0,332135	0,333333	0,333333	6	0	
255	0,332155	0,333333	0,333333	6	0	
256	0,332072	0,333333	0,333333	6	0	
257	0,332127	0,333333	0,333333	6	0	
258	0,332202	0,333333	0,333333	6	0	
259	0,332205	0,333333	0,333333	6	0	
260	0,332211	0,333333	0,333333	6	0	
261	0,332270	0,333333	0,333333	6	0	
262	0,332184	0,333333	0,333333	6	0	
263	0,332234	0,333333	0,333333	6	0	
264	0,332096	0,333333	0,333333	6	0	
265	0,332068	0,333333	0,333333	6	0	
266	0,332096	0,333333	0,333333	6	0	
267	0,332189	0,333333	0,333333	6	0	
268	0,332116	0,333333	0,333333	6	0	
269	0,332128	0,333333	0,333333	6	0	
270	0,332247	0,333333	0,333333	6	0	
271	0,332214	0,333333	0,333333	6	0	
272	0,332194	0,333333	0,333333	6	0	
273	0,332163	0,333333	0,333333	6	0	
274	0,332169	0,333333	0,333333	6	0	
275	0,332054	0,333333	0,333333	6	0	
276	0,332051	0,333333	0,333333	6	0	
277	0,332175	0,333333	0,333333	6	0	
278	0,332105	0,333333	0,333333	6	0	
279	0,332199	0,333333	0,333333	6	0	
280	0,332172	0,333333	0,333333	6	0	
281	0,332228	0,333333	0,333333	6	0	
282	0,332205	0,333333	0,333333	6	0	
283	0,332177	0,333333	0,333333	6	0	
284	0,332183	0,333333	0,333333	6	0	
285	0,332131	0,333333	0,333333	6	0	
286	0,332188	0,333333	0,333333	6	0	
287	0,332258	0,333333	0,333333	6	0	
288	0,332165	0,333333	0,333333	6	0	
289	0,332146	0,333333	0,333333	6	0	
290	0,332273	0,333333	0,333333	6	0	
291	0,332181	0,333333	0,333333	6	0	
292	0,332220	0,333333	0,333333	6	0	
293	0,332333	0,333333	0,333333	6	0	
294	0,332279	0,333333	0,333333	6	0	
295	0,332271	0,333333	0,333333	6	0	
296	0,332274	0,333333	0,333333	6	0	
297	0,332155	0,333333	0,333333	6	0	
298	0,332111	0,333333	0,333333	6	0	
299	0,332064	0,333333	0,333333	6	0	
300	0,332247	0,333333	0,333333	6	0	
301	0,332223	0,333333	0,333333	6	0	
302	0,332189	0,333333	0,333333	6	0	
303	0,332086	0,333333	0,333333	6	0	
304	0,332218	0,333333	0,333333	6	0	
305	0,332198	0,333333	0,333333	6	0	
306	0,332282	0,333333	0,333333	6	0	
307	0,332258	0,333333	0,333333	6	0	
308	0,332178	0,333333	0,333333	6	0	
309	0,332168	0,333333	0,333333	6	0	
310	0,332089	0,333333	0,333333	6	0	
311	0,332127	0,333333	0,333333	6	0	
312	0,332099	0,333333	0,333333	6	0	
313	0,332083	0,333333	0,333333	6	0	
314	0,332140	0,333333	0,333333	6	0	
315	0,332191	0,333333	0,333333	6	0	
316	0,332281	0,333333	0,333333	6	0	
317	0,332179	0,333333	0,333333	6	0	
318	0,332169	0,333333	0,333333	6	0	
319	0,332231	0,333333	0,333333	6	0	
320	0,332103	0,333333	0,333333	6	0	
321	0,332114	0,333333	0,333333	6	0	
322	0,332172	0,333333	0,333333	6	0	
323	0,332277	0,333333	0,333333	6	0	
324	0,332280	0,333333	0,333333	6	0	
325	0,332205	0,333333	0,333333	6	0	
326	0,332154	0,333333	0,333333	6	0	
327	0,332213	0,333333	0,333333	6	0	
328	0,332280	0,333333	0,333333	6	0	
329	0,332320	0,333333	0,333333	6	0	
330	0,332378	0,333333	0,333333	6	0	
331	0,332341	0,333333	0,333333	6	0	
332	0,332310	0,333333	0,333333	6	0	
333	0,332286	0,333333	0,333333	6	0	
334	0,332342	0,333333	0,333333	6	0	
335	0,332159	0,333333	0,333333	6	0	
336	0,332123	0,333333	0,333333	6	0	
337	0,332142	0,333333	0,333333	6	0	
338	0,332098	0,333333	0,333333	6	0	
339	0,332145	0,333333	0,333333	6	0	
340	0,332172	0,333333	0,333333	6	0	
341	0,332190	0,333333	0,333333	6	0	
342	0,332168	0,333333	0,333333	6	0	
343	0,332035	0,333333	0,333333	6	0	
344	0,332142	0,333333	0,333333	6	0	
345	0,332238	0,333333	0,333333	6	0	
346	0,332269	0,333333	0,333333	6	0	
347	0,332283	0,333333	0,333333	6	0	
348	0,332256	0,333333	0,333333	6	0	
349	0,332234	0,333333	0,333333	6	0	
350	0,332281	0,333333	0,333333	6	0	
351	0,332204	0,333333	0,333333	6	0	
352	0,332321	0,333333	0,333333	6	0	
353	0,332246	0,333333	0,333333	6	0	
354	0,332170	0,333333	0,333333	6	0	
355	0,332193	0,333333	0,333333	6	0	
356	0,332156	0,333333	0,333333	6	0	
357	0,332205	0,333333	0,333333	6	0	
358	0,332076	0,333333	0,333333	6	0	
359	0,332173	0,333333	0,333333	6	0	
360	0,332122	0,333333	0,333333	6	0	
361	0,332270	0,333333	0,333333	6	0	
362	0,332209	0,333333	0,333333	6	0	
363	0,332261	0,333333	0,333333	6	0	
364	0,332310	0,333333	0,333333	6	0	
365	0,332368	0,333333	0,333333	6	0	
366	0,332302	0,333333	0,333333	6	0	
367	0,332180	0,333333	0,333333	6	0	
368	0,332107	0,333333	0,333333	6	0	
369	0,332133	0,333333	0,333333	6	0	
370	0,332038	0,333333	0,333333	6	0	
371	0,332134	0,333333	0,333333	6	0	
372	0,332188	0,333333	0,333333	6	0	
373	0,332135	0,333333	0,333333	6	0	
374	0,332124	0,333333	0,333333	6	0	
375	0,332191	0,333333	0,333333	6	0	
376	0,332272	0,333333	0,333333	6	0	
377	0,332145	0,333333	0,333333	6	0	
378	0,332163	0,333333	0,333333	6	0	
379	0,332167	0,333333	0,333333	6	0	
380	0,332251	0,333333	0,333333	6	0	
381	0,332202	0,333333	0,333333	6	0	
382	0,332126	0,333333	0,333333	6	0	
383	0,332179	0,333333	0,333333	6	0	
384	0,332131	0,333333	0,333333	6	0	
385	0,332102	0,333333	0,333333	6	0	
386	0,332146	0,333333	0,333333	6	0	
387	0,332242	0,333333	0,333333	6	0	
388	0,332260	0,333333	0,333333	6	0	
389	0,332218	0,333333	0,333333	6	0	
390	0,332287	0,333333	0,333333	6	0	
391	0,332306	0,333333	0,333333	6	0	
392	0,332249	0,333333	0,333333	6	0	
393	0,332294	0,333333	0,333333	6	0	
394	0,332248	0,333333	0,333333	6	0	
395	0,332240	0,333333	0,333333	6	0	
396	0,332185	0,333333	0,333333	6	0	
397	0,332193	0,333333	0,333333	6	0	
398	0,332291	0,333333	0,333333	6	0	
399	0,332168	0,333333	0,333333	6	0	
400	0,332171	0,333333	0,333333	6	0	
401	0,332121	0,333333	0,333333	6	0	
402	0,332182	0,333333	0,333333	6	0	
403	0,332320	0,333333	0,333333	6	0	
404	0,332328	0,333333	0,333333	6	0	
405	0,332296	0,333333	0,333333	6	0	
406	0,332335	0,333333	0,333333	6	0	
407	0,332207	0,333333	0,333333	6	0	
408	0,332155	0,333333	0,333333	6	0	
409	0,332259	0,333333	0,333333	6	0	
410	0,332219	0,333333	0,333333	6	0	
411	0,332207	0,333333	0,333333	6	0	
412	0,332150	0,333333	0,333333	6	0	
413	0,332164	0,333333	0,333333	6	0	
414	0,332216	0,333333	0,333333	6	0	
415	0,332195	0,333333	0,333333	6	0	
416	0,332126	0,333333	0,333333	6	0	
417	0,332203	0,333333	0,333333	6	0	
418	0,332276	0,333333	0,333333	6	0	
419	0,332242	0,333333	0,333333	6	0	
420	0,332157	0,333333	0,333333	6	0	
421	0,332219	0,333333	0,333333	6	0	
422	0,332193	0,333333	0,333333	6	0	
423	0,332144	0,333333	0,333333	6	0	
424	0,332113	0,333333	0,333333	6	0	
425	0,332104	0,333333	0,333333	6	0	
426	0,332242	0,333333	0,333333	6	0	
427	0,332224	0,333333	0,333333	6	0	
428	0,332225	0,333333	0,333333	6	0	
429	0,332275	0,333333	0,333333	6	0	
430	0,332311	0,333333	0,333333	6	0	
431	0,332353	0,333333	0,333333	6	0	
432	0,332316	0,333333	0,333333	6	0	
433	0,332319	0,333333	0,333333	6	0	
434	0,332237	0,333333	0,333333	6	0	
435	0,332291	0,333333	0,333333	6	0	
436	0,332204	0,333333	0,333333	6	0	
437	0,332156	0,333333	0,333333	6	0	
438	0,332169	0,333333	0,333333	6	0	
439	0,332234	0,333333	0,333333	6	0	
440	0,332280	0,333333	0,333333	6	0	
441	0,332330	0,333333	0,333333	6	0	
442	0,332248	0,333333	0,333333	6	0	
443	0,332267	0,333333	0,333333	6	0	
444	0,332391	0,333333	0,333333	6	0	
445	0,332334	0,333333	0,333333	6	0	
446	0,332325	0,333333	0,333333	6	0	
447	0,332345	0,333333	0,333333	6	0	
448	0,332255	0,333333	0,333333	6	0	
449	0,332289	0,333333	0,333333	6	0	
450	0,332287	0,333333	0,333333	6	0	
451	0,332222	0,333333	0,333333	6	0	
452	0,332220	0,333333	0,333333	6	0	
453	0,332261	0,333333	0,333333	6	0	
454	0,332235	0,333333	0,333333	6	0	
455	0,332270	0,333333	0,333333	6	0	
456	0,332212	0,333333	0,333333	6	0	
457	0,332261	0,333333	0,333333	6	0	
458	0,332173	0,333333	0,333333	6	0	
459	0,332207	0,333333	0,333333	6	0	
460	0,332228	0,333333	0,333333	6	0	
461	0,332183	0,333333	0,333333	6	0	
462	0,332159	0,333333	0,333333	6	0	
463	0,332115	0,333333	0,333333	6	0	
464	0,332252	0,333333	0,333333	6	0	
465	0,332236	0,333333	0,333333	6	0	
466	0,332251	0,333333	0,333333	6	0	
467	0,332220	0,333333	0,333333	6	0	
468	0,332169	0,333333	0,333333	6	0	
469	0,332206	0,333333	0,333333	6	0	
470	0,332192	0,333333	0,333333	6	0	
471	0,332338	0,333333	0,333333	6	0	
472	0,332256	0,333333	0,333333	6	0	
473	0,332190	0,333333	0,333333	6	0	
474	0,332191	0,333333	0,333333	6	0	
475	0,332129	0,333333	0,333333	6	0	
476	0,332183	0,333333	0,333333	6	0	
477	0,332156	0,333333	0,333333	6	0	
478	0,332194	0,333333	0,333333	6	0	
479	0,332325	0,333333	0,333333	6	0	
480	0,332249	0,333333	0,333333	6	0	
481	0,332205	0,333333	0,333333	6	0	
482	0,332275	0,333333	0,333333	6	0	
483	0,332298	0,333333	0,333333	6	0	
484	0,332292	0,333333	0,333333	6	0	
485	0,332315	0,333333	0,333333	6	0	
486	0,332197	0,333333	0,333333	6	0	
487	0,332209	0,333333	0,333333	6	0	
488	0,332132	0,333333	0,333333	6	0	
489	0,332123	0,333333	0,333333	6	0	
490	0,332191	0,333333	0,333333	6	0	
491	0,332274	0,333333	0,333333	6	0	
492	0,332287	0,333333	0,333333	6	0	
493	0,332164	0,333333	0,333333	6	0	
494	0,332336	0,333333	0,333333	6	0	
495	0,332287	0,333333	0,333333	6	0	
496	0,332263	0,333333	0,333333	6	0	
497	0,332308	0,333333	0,333333	6	0	
498	0,332301	0,333333	0,333333	6	0	
499	0,332333	0,333333	0,333333	6	0	
