Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
64	0,597325	0,777778	0,777778	14	0	
65	0,599693	0,777778	0,777778	14	0	
66	0,602464	0,777778	0,777778	14	0	
67	0,605481	0,777778	0,777778	14	0	
68	0,608247	0,777778	0,777778	14	0	
69	0,611442	0,777778	0,777778	14	0	
70	0,614331	0,777778	0,777778	14	0	
71	0,617321	0,777778	0,777778	14	0	
72	0,621563	0,777778	0,777778	14	0	
73	0,625368	0,777778	0,777778	14	0	
74	0,629593	0,777778	0,777778	14	0	
75	0,633163	0,777778	0,777778	14	0	
76	0,638037	0,833333	0,833333	15	0	
77	0,642539	0,833333	0,833333	15	0	
78	0,647658	0,833333	0,833333	15	0	
79	0,653137	0,833333	0,833333	15	0	
80	0,658278	0,833333	0,833333	15	0	
81	0,664239	0,833333	0,833333	15	0	
82	0,669490	0,888889	0,888889	16	0	
83	0,675359	0,888889	0,888889	16	0	
84	0,680846	0,888889	0,888889	16	0	
85	0,685586	0,888889	0,888889	16	0	
86	0,690889	0,888889	0,888889	16	0	
87	0,696215	0,888889	0,888889	16	0	
88	0,700256	0,888889	0,888889	16	0	
89	0,704666	0,888889	0,888889	16	0	
90	0,707993	0,888889	0,888889	16	0	
91	0,711844	0,888889	0,888889	16	0	
92	0,715596	0,888889	0,888889	16	0	
93	0,719083	0,888889	0,888889	16	0	
94	0,721933	0,888889	0,888889	16	0	
95	0,724878	0,888889	0,888889	16	0	
96	0,726717	0,888889	0,888889	16	0	
97	0,729413	0,888889	0,888889	16	0	
98	0,732411	0,888889	0,888889	16	0	
99	0,734263	0,944444	0,944444	17	0	
100	0,736928	0,888889	0,944444	16	0	
101	0,738627	0,888889	0,944444	16	0	
102	0,740522	0,944444	0,944444	17	0	
103	0,741900	0,888889	0,944444	16	0	
104	0,744197	0,888889	0,944444	16	0	
105	0,745821	0,888889	0,944444	16	0	
106	0,747449	0,888889	0,944444	16	0	
107	0,749794	0,888889	0,944444	16	0	
108	0,751698	0,888889	0,944444	16	0	
109	0,753647	0,888889	0,944444	16	0	
110	0,755066	0,888889	0,944444	16	0	
111	0,756122	0,888889	0,944444	16	0	
112	0,757628	0,888889	0,944444	16	0	
113	0,759786	0,944444	0,944444	17	0	
114	0,761179	0,944444	0,944444	17	0	
115	0,763023	0,944444	0,944444	17	0	
116	0,764393	0,944444	0,944444	17	0	
117	0,766086	0,944444	0,944444	17	0	
118	0,767780	0,944444	0,944444	17	0	
119	0,770222	0,944444	0,944444	17	0	
120	0,772306	0,944444	0,944444	17	0	
121	0,774304	0,944444	0,944444	17	0	
122	0,776895	0,944444	0,944444	17	0	
123	0,778859	0,944444	0,944444	17	0	
124	0,781136	0,944444	0,944444	17	0	
125	0,784288	0,944444	0,944444	17	0	
126	0,786918	0,944444	0,944444	17	0	
127	0,789189	0,944444	0,944444	17	0	
128	0,791671	0,944444	0,944444	17	0	
129	0,794432	0,944444	0,944444	17	0	
130	0,797181	0,944444	0,944444	17	0	
131	0,799970	0,944444	0,944444	17	0	
132	0,802491	0,944444	0,944444	17	0	
133	0,805468	0,944444	0,944444	17	0	
134	0,808441	0,944444	0,944444	17	0	
135	0,811928	0,944444	0,944444	17	0	
136	0,815040	0,944444	0,944444	17	0	
137	0,818462	0,944444	0,944444	17	0	
138	0,821185	0,944444	0,944444	17	0	
139	0,823761	0,944444	0,944444	17	0	
140	0,827762	0,944444	0,944444	17	0	
141	0,831071	1,000000	1,000000	18	0	
142	0,834307	1,000000	1,000000	18	0	
143	0,837464	1,000000	1,000000	18	0	
144	0,840213	1,000000	1,000000	18	0	
145	0,842720	0,944444	1,000000	17	0	
146	0,845278	0,944444	1,000000	17	0	
147	0,847315	0,944444	1,000000	17	0	
148	0,850241	0,944444	1,000000	17	0	
149	0,852525	0,944444	1,000000	17	0	
150	0,854874	0,944444	1,000000	17	0	
151	0,856683	0,944444	1,000000	17	0	
152	0,858139	0,944444	1,000000	17	0	
153	0,860100	1,000000	1,000000	18	0	
154	0,861686	1,000000	1,000000	18	0	
155	0,863240	0,944444	1,000000	17	0	
156	0,865396	0,944444	1,000000	17	0	
157	0,866587	0,944444	1,000000	17	0	
158	0,868370	0,944444	1,000000	17	0	
159	0,870420	0,944444	1,000000	17	0	
160	0,871375	0,944444	1,000000	17	0	
161	0,872758	0,944444	1,000000	17	0	
162	0,873554	0,944444	1,000000	17	0	
163	0,874807	0,944444	1,000000	17	0	
164	0,876071	0,944444	1,000000	17	0	
165	0,876833	0,944444	1,000000	17	0	
166	0,877800	1,000000	1,000000	18	0	
167	0,878939	1,000000	1,000000	18	0	
168	0,879890	1,000000	1,000000	18	0	
169	0,880624	1,000000	1,000000	18	0	
170	0,881695	1,000000	1,000000	18	0	
171	0,881871	1,000000	1,000000	18	0	
172	0,882944	1,000000	1,000000	18	0	
173	0,884326	1,000000	1,000000	18	0	
174	0,884253	1,000000	1,000000	18	0	
175	0,885087	1,000000	1,000000	18	0	
176	0,885877	1,000000	1,000000	18	0	
177	0,886633	1,000000	1,000000	18	0	
178	0,887813	1,000000	1,000000	18	0	
179	0,888161	1,000000	1,000000	18	0	
180	0,888322	1,000000	1,000000	18	0	
181	0,888838	1,000000	1,000000	18	0	
182	0,889680	1,000000	1,000000	18	0	
183	0,890326	1,000000	1,000000	18	0	
184	0,891217	1,000000	1,000000	18	0	
185	0,891866	1,000000	1,000000	18	0	
186	0,892137	1,000000	1,000000	18	0	
187	0,893393	1,000000	1,000000	18	0	
188	0,893587	1,000000	1,000000	18	0	
189	0,894483	1,000000	1,000000	18	0	
190	0,895085	1,000000	1,000000	18	0	
191	0,895984	1,000000	1,000000	18	0	
192	0,896732	1,000000	1,000000	18	0	
193	0,897440	1,000000	1,000000	18	0	
194	0,898782	1,000000	1,000000	18	0	
195	0,899240	1,000000	1,000000	18	0	
196	0,900475	1,000000	1,000000	18	0	
197	0,900887	1,000000	1,000000	18	0	
198	0,901202	1,000000	1,000000	18	0	
199	0,901692	1,000000	1,000000	18	0	
200	0,902478	1,000000	1,000000	18	0	
201	0,903935	1,000000	1,000000	18	0	
202	0,904897	1,000000	1,000000	18	0	
203	0,906237	1,000000	1,000000	18	0	
204	0,906999	1,000000	1,000000	18	0	
205	0,907736	1,000000	1,000000	18	0	
206	0,908419	1,000000	1,000000	18	0	
207	0,908920	1,000000	1,000000	18	0	
208	0,909834	1,000000	1,000000	18	0	
209	0,911409	1,000000	1,000000	18	0	
210	0,912097	1,000000	1,000000	18	0	
211	0,912542	1,000000	1,000000	18	0	
212	0,913497	1,000000	1,000000	18	0	
213	0,914675	1,000000	1,000000	18	0	
214	0,915613	1,000000	1,000000	18	0	
215	0,916297	1,000000	1,000000	18	0	
216	0,916547	1,000000	1,000000	18	0	
217	0,916946	1,000000	1,000000	18	0	
218	0,918185	1,000000	1,000000	18	0	
219	0,919911	1,000000	1,000000	18	0	
220	0,920666	1,000000	1,000000	18	0	
221	0,921426	1,000000	1,000000	18	0	
222	0,922390	1,000000	1,000000	18	0	
223	0,922520	1,000000	1,000000	18	0	
224	0,923388	1,000000	1,000000	18	0	
225	0,923613	1,000000	1,000000	18	0	
226	0,925312	1,000000	1,000000	18	0	
227	0,925891	1,000000	1,000000	18	0	
228	0,926531	1,000000	1,000000	18	0	
229	0,927699	1,000000	1,000000	18	0	
230	0,928162	1,000000	1,000000	18	0	
231	0,929243	1,000000	1,000000	18	0	
232	0,929602	1,000000	1,000000	18	0	
233	0,930275	1,000000	1,000000	18	0	
234	0,930268	1,000000	1,000000	18	0	
235	0,931043	1,000000	1,000000	18	0	
236	0,932283	1,000000	1,000000	18	0	
237	0,933441	1,000000	1,000000	18	0	
238	0,932925	1,000000	1,000000	18	0	
239	0,933188	1,000000	1,000000	18	0	
240	0,934225	1,000000	1,000000	18	0	
241	0,935206	1,000000	1,000000	18	0	
242	0,935194	1,000000	1,000000	18	0	
243	0,935250	1,000000	1,000000	18	0	
244	0,936633	1,000000	1,000000	18	0	
245	0,937010	1,000000	1,000000	18	0	
246	0,937533	1,000000	1,000000	18	0	
247	0,937452	1,000000	1,000000	18	0	
248	0,938348	1,000000	1,000000	18	0	
249	0,939233	1,000000	1,000000	18	0	
250	0,939902	1,000000	1,000000	18	0	
251	0,939975	1,000000	1,000000	18	0	
252	0,940457	1,000000	1,000000	18	0	
253	0,941566	1,000000	1,000000	18	0	
254	0,942031	1,000000	1,000000	18	0	
255	0,942453	1,000000	1,000000	18	0	
256	0,942866	1,000000	1,000000	18	0	
257	0,942724	1,000000	1,000000	18	0	
258	0,942859	1,000000	1,000000	18	0	
259	0,943481	1,000000	1,000000	18	0	
260	0,944575	1,000000	1,000000	18	0	
261	0,945289	1,000000	1,000000	18	0	
262	0,945650	1,000000	1,000000	18	0	
263	0,946596	1,000000	1,000000	18	0	
264	0,947728	1,000000	1,000000	18	0	
265	0,948640	1,000000	1,000000	18	0	
266	0,949339	1,000000	1,000000	18	0	
267	0,949847	1,000000	1,000000	18	0	
268	0,950337	1,000000	1,000000	18	0	
269	0,950785	1,000000	1,000000	18	0	
270	0,951572	1,000000	1,000000	18	0	
271	0,952077	1,000000	1,000000	18	0	
272	0,953212	1,000000	1,000000	18	0	
273	0,953869	1,000000	1,000000	18	0	
274	0,954687	1,000000	1,000000	18	0	
275	0,956050	1,000000	1,000000	18	0	
276	0,956756	1,000000	1,000000	18	0	
277	0,957507	1,000000	1,000000	18	0	
278	0,958527	1,000000	1,000000	18	0	
279	0,959437	1,000000	1,000000	18	0	
280	0,960033	1,000000	1,000000	18	0	
281	0,960717	1,000000	1,000000	18	0	
282	0,961433	1,000000	1,000000	18	0	
283	0,962994	1,000000	1,000000	18	0	
284	0,963409	1,000000	1,000000	18	0	
285	0,964510	1,000000	1,000000	18	0	
286	0,964292	1,000000	1,000000	18	0	
287	0,966009	1,000000	1,000000	18	0	
288	0,966715	1,000000	1,000000	18	0	
289	0,967861	1,000000	1,000000	18	0	
290	0,968742	1,000000	1,000000	18	0	
291	0,969580	1,000000	1,000000	18	0	
292	0,969945	1,000000	1,000000	18	0	
293	0,970704	1,000000	1,000000	18	0	
294	0,971385	1,000000	1,000000	18	0	
295	0,973025	1,000000	1,000000	18	0	
296	0,973663	1,000000	1,000000	18	0	
297	0,974319	1,000000	1,000000	18	0	
298	0,975148	1,000000	1,000000	18	0	
299	0,975740	1,000000	1,000000	18	0	
300	0,976086	1,000000	1,000000	18	0	
301	0,976835	1,000000	1,000000	18	0	
302	0,977980	1,000000	1,000000	18	0	
303	0,978173	1,000000	1,000000	18	0	
304	0,979627	1,000000	1,000000	18	0	
305	0,980132	1,000000	1,000000	18	0	
306	0,980708	1,000000	1,000000	18	0	
307	0,981987	1,000000	1,000000	18	0	
308	0,981502	1,000000	1,000000	18	0	
309	0,982201	1,000000	1,000000	18	0	
310	0,982737	1,000000	1,000000	18	0	
311	0,983359	1,000000	1,000000	18	0	
312	0,984180	1,000000	1,000000	18	0	
313	0,984577	1,000000	1,000000	18	0	
314	0,984905	1,000000	1,000000	18	0	
315	0,985690	1,000000	1,000000	18	0	
316	0,985509	1,000000	1,000000	18	0	
317	0,985990	1,000000	1,000000	18	0	
318	0,986453	1,000000	1,000000	18	0	
319	0,987275	1,000000	1,000000	18	0	
320	0,987331	1,000000	1,000000	18	0	
321	0,987926	1,000000	1,000000	18	0	
322	0,987923	1,000000	1,000000	18	0	
323	0,988279	1,000000	1,000000	18	0	
324	0,988676	1,000000	1,000000	18	0	
325	0,989136	1,000000	1,000000	18	0	
326	0,989280	1,000000	1,000000	18	0	
327	0,989638	1,000000	1,000000	18	0	
328	0,990051	1,000000	1,000000	18	0	
329	0,990227	1,000000	1,000000	18	0	
330	0,990232	1,000000	1,000000	18	0	
331	0,990109	1,000000	1,000000	18	0	
332	0,990060	1,000000	1,000000	18	0	
333	0,990394	1,000000	1,000000	18	0	
334	0,990454	1,000000	1,000000	18	0	
335	0,990561	1,000000	1,000000	18	0	
336	0,991153	1,000000	1,000000	18	0	
337	0,990766	1,000000	1,000000	18	0	
338	0,991315	1,000000	1,000000	18	0	
339	0,991974	1,000000	1,000000	18	0	
340	0,991729	1,000000	1,000000	18	0	
341	0,991625	1,000000	1,000000	18	0	
342	0,991133	1,000000	1,000000	18	0	
343	0,991605	1,000000	1,000000	18	0	
344	0,991713	1,000000	1,000000	18	0	
345	0,991835	1,000000	1,000000	18	0	
346	0,991714	1,000000	1,000000	18	0	
347	0,991990	1,000000	1,000000	18	0	
348	0,992172	1,000000	1,000000	18	0	
349	0,992358	1,000000	1,000000	18	0	
350	0,992176	1,000000	1,000000	18	0	
351	0,992850	1,000000	1,000000	18	0	
352	0,992029	1,000000	1,000000	18	0	
353	0,992207	1,000000	1,000000	18	0	
354	0,992170	1,000000	1,000000	18	0	
355	0,992574	1,000000	1,000000	18	0	
356	0,992536	1,000000	1,000000	18	0	
357	0,992730	1,000000	1,000000	18	0	
358	0,991984	1,000000	1,000000	18	0	
359	0,992995	1,000000	1,000000	18	0	
360	0,993089	1,000000	1,000000	18	0	
361	0,992030	1,000000	1,000000	18	0	
362	0,992400	1,000000	1,000000	18	0	
363	0,992342	1,000000	1,000000	18	0	
364	0,993089	1,000000	1,000000	18	0	
365	0,992935	1,000000	1,000000	18	0	
366	0,992998	1,000000	1,000000	18	0	
367	0,992753	1,000000	1,000000	18	0	
368	0,993037	1,000000	1,000000	18	0	
369	0,993125	1,000000	1,000000	18	0	
370	0,993232	1,000000	1,000000	18	0	
371	0,992953	1,000000	1,000000	18	0	
372	0,993762	1,000000	1,000000	18	0	
373	0,993156	1,000000	1,000000	18	0	
374	0,993151	1,000000	1,000000	18	0	
375	0,993079	1,000000	1,000000	18	0	
376	0,993639	1,000000	1,000000	18	0	
377	0,992530	1,000000	1,000000	18	0	
378	0,992959	1,000000	1,000000	18	0	
379	0,993317	1,000000	1,000000	18	0	
380	0,993243	1,000000	1,000000	18	0	
381	0,993471	1,000000	1,000000	18	0	
382	0,993371	1,000000	1,000000	18	0	
383	0,993587	1,000000	1,000000	18	0	
384	0,993982	1,000000	1,000000	18	0	
385	0,993743	1,000000	1,000000	18	0	
386	0,994055	1,000000	1,000000	18	0	
387	0,993487	1,000000	1,000000	18	0	
388	0,993718	1,000000	1,000000	18	0	
389	0,993347	1,000000	1,000000	18	0	
390	0,993438	1,000000	1,000000	18	0	
391	0,993733	1,000000	1,000000	18	0	
392	0,993492	1,000000	1,000000	18	0	
393	0,993535	1,000000	1,000000	18	0	
394	0,993301	1,000000	1,000000	18	0	
395	0,993386	1,000000	1,000000	18	0	
396	0,993408	1,000000	1,000000	18	0	
397	0,993601	1,000000	1,000000	18	0	
398	0,993577	1,000000	1,000000	18	0	
399	0,993896	1,000000	1,000000	18	0	
400	0,993523	1,000000	1,000000	18	0	
401	0,993966	1,000000	1,000000	18	0	
402	0,993568	1,000000	1,000000	18	0	
403	0,993089	1,000000	1,000000	18	0	
404	0,993260	1,000000	1,000000	18	0	
405	0,993562	1,000000	1,000000	18	0	
406	0,993600	1,000000	1,000000	18	0	
407	0,993084	1,000000	1,000000	18	0	
408	0,993299	1,000000	1,000000	18	0	
409	0,993418	1,000000	1,000000	18	0	
410	0,993502	1,000000	1,000000	18	0	
411	0,993693	1,000000	1,000000	18	0	
412	0,993477	1,000000	1,000000	18	0	
413	0,993320	1,000000	1,000000	18	0	
414	0,993745	1,000000	1,000000	18	0	
415	0,993297	1,000000	1,000000	18	0	
416	0,993838	1,000000	1,000000	18	0	
417	0,993186	1,000000	1,000000	18	0	
418	0,993828	1,000000	1,000000	18	0	
419	0,992902	1,000000	1,000000	18	0	
420	0,993748	1,000000	1,000000	18	0	
421	0,993808	1,000000	1,000000	18	0	
422	0,993724	1,000000	1,000000	18	0	
423	0,993598	1,000000	1,000000	18	0	
424	0,993969	1,000000	1,000000	18	0	
425	0,993843	1,000000	1,000000	18	0	
426	0,993656	1,000000	1,000000	18	0	
427	0,993860	1,000000	1,000000	18	0	
428	0,993657	1,000000	1,000000	18	0	
429	0,993259	1,000000	1,000000	18	0	
430	0,993587	1,000000	1,000000	18	0	
431	0,993621	1,000000	1,000000	18	0	
432	0,993703	1,000000	1,000000	18	0	
433	0,993669	1,000000	1,000000	18	0	
434	0,993765	1,000000	1,000000	18	0	
435	0,993538	1,000000	1,000000	18	0	
436	0,993862	1,000000	1,000000	18	0	
437	0,993242	1,000000	1,000000	18	0	
438	0,993717	1,000000	1,000000	18	0	
439	0,993934	1,000000	1,000000	18	0	
440	0,994108	1,000000	1,000000	18	0	
441	0,993539	1,000000	1,000000	18	0	
442	0,993305	1,000000	1,000000	18	0	
443	0,993075	1,000000	1,000000	18	0	
444	0,992424	1,000000	1,000000	18	0	
445	0,993057	1,000000	1,000000	18	0	
446	0,992979	1,000000	1,000000	18	0	
447	0,993420	1,000000	1,000000	18	0	
448	0,993513	1,000000	1,000000	18	0	
449	0,993518	1,000000	1,000000	18	0	
450	0,993374	1,000000	1,000000	18	0	
451	0,993401	1,000000	1,000000	18	0	
452	0,993764	1,000000	1,000000	18	0	
453	0,993470	1,000000	1,000000	18	0	
454	0,993189	1,000000	1,000000	18	0	
455	0,993251	1,000000	1,000000	18	0	
456	0,993431	1,000000	1,000000	18	0	
457	0,993549	1,000000	1,000000	18	0	
458	0,993810	1,000000	1,000000	18	0	
459	0,993344	1,000000	1,000000	18	0	
460	0,993488	1,000000	1,000000	18	0	
461	0,993454	1,000000	1,000000	18	0	
462	0,993601	1,000000	1,000000	18	0	
463	0,992975	1,000000	1,000000	18	0	
464	0,993600	1,000000	1,000000	18	0	
465	0,993482	1,000000	1,000000	18	0	
466	0,993830	1,000000	1,000000	18	0	
467	0,993476	1,000000	1,000000	18	0	
468	0,993516	1,000000	1,000000	18	0	
469	0,993674	1,000000	1,000000	18	0	
470	0,993371	1,000000	1,000000	18	0	
471	0,993455	1,000000	1,000000	18	0	
472	0,993852	1,000000	1,000000	18	0	
473	0,993949	1,000000	1,000000	18	0	
474	0,993530	1,000000	1,000000	18	0	
475	0,993685	1,000000	1,000000	18	0	
476	0,993717	1,000000	1,000000	18	0	
477	0,993110	1,000000	1,000000	18	0	
478	0,993616	1,000000	1,000000	18	0	
479	0,993585	1,000000	1,000000	18	0	
480	0,993448	1,000000	1,000000	18	0	
481	0,993508	1,000000	1,000000	18	0	
482	0,992809	1,000000	1,000000	18	0	
483	0,992475	1,000000	1,000000	18	0	
484	0,993291	1,000000	1,000000	18	0	
485	0,993016	1,000000	1,000000	18	0	
486	0,993466	1,000000	1,000000	18	0	
487	0,993217	1,000000	1,000000	18	0	
488	0,993391	1,000000	1,000000	18	0	
489	0,993340	1,000000	1,000000	18	0	
490	0,993328	1,000000	1,000000	18	0	
491	0,993497	1,000000	1,000000	18	0	
492	0,993280	1,000000	1,000000	18	0	
493	0,993272	1,000000	1,000000	18	0	
494	0,993328	1,000000	1,000000	18	0	
495	0,993286	1,000000	1,000000	18	0	
496	0,993129	1,000000	1,000000	18	0	
497	0,993438	1,000000	1,000000	18	0	
498	0,993239	1,000000	1,000000	18	0	
499	0,993573	1,000000	1,000000	18	0	
