Generation	Average Fitness	Best Fitness (this generation)	Best Fitness (all)	Neighbours	Intersections	
86	0,750136	0,888889	0,888889	16	0	
87	0,753306	0,888889	0,888889	16	0	
88	0,756504	0,888889	0,888889	16	0	
89	0,760488	0,888889	0,888889	16	0	
90	0,764246	0,888889	0,888889	16	0	
91	0,768753	0,888889	0,888889	16	0	
92	0,773114	0,944444	0,944444	17	0	
93	0,777872	0,944444	0,944444	17	0	
94	0,783043	0,944444	0,944444	17	0	
95	0,788351	0,944444	0,944444	17	0	
96	0,792779	1,000000	1,000000	18	0	
97	0,798575	1,000000	1,000000	18	0	
98	0,803563	1,000000	1,000000	18	0	
99	0,809662	0,888889	1,000000	16	0	
100	0,814035	0,888889	1,000000	16	0	
101	0,818498	1,000000	1,000000	18	0	
102	0,823545	1,000000	1,000000	18	0	
103	0,828160	0,888889	1,000000	16	0	
104	0,832520	0,888889	1,000000	16	0	
105	0,836769	0,888889	1,000000	16	0	
106	0,840941	0,888889	1,000000	16	0	
107	0,844531	0,888889	1,000000	16	0	
108	0,847622	0,888889	1,000000	16	0	
109	0,852047	0,888889	1,000000	16	0	
110	0,854646	0,888889	1,000000	16	0	
111	0,857220	0,888889	1,000000	16	0	
112	0,859606	0,888889	1,000000	16	0	
113	0,862152	1,000000	1,000000	18	0	
114	0,863892	1,000000	1,000000	18	0	
115	0,865662	1,000000	1,000000	18	0	
116	0,867672	1,000000	1,000000	18	0	
117	0,869305	1,000000	1,000000	18	0	
118	0,870410	1,000000	1,000000	18	0	
119	0,871779	1,000000	1,000000	18	0	
120	0,873363	1,000000	1,000000	18	0	
121	0,874071	1,000000	1,000000	18	0	
122	0,874721	1,000000	1,000000	18	0	
123	0,875772	1,000000	1,000000	18	0	
124	0,876675	1,000000	1,000000	18	0	
125	0,876935	0,888889	1,000000	16	0	
126	0,877473	0,888889	1,000000	16	0	
127	0,877932	0,888889	1,000000	16	0	
128	0,878511	0,888889	1,000000	16	0	
129	0,879150	0,888889	1,000000	16	0	
130	0,879471	0,888889	1,000000	16	0	
131	0,880194	0,888889	1,000000	16	0	
132	0,880299	0,888889	1,000000	16	0	
133	0,880562	0,888889	1,000000	16	0	
134	0,881213	0,944444	1,000000	17	0	
135	0,881608	0,944444	1,000000	17	0	
136	0,881640	0,944444	1,000000	17	0	
137	0,882191	0,944444	1,000000	17	0	
138	0,881923	0,944444	1,000000	17	0	
139	0,882098	0,944444	1,000000	17	0	
140	0,881949	0,888889	1,000000	16	0	
141	0,882471	0,888889	1,000000	16	0	
142	0,882697	0,888889	1,000000	16	0	
143	0,883084	0,888889	1,000000	16	0	
144	0,883113	0,888889	1,000000	16	0	
145	0,883558	0,888889	1,000000	16	0	
146	0,883452	0,888889	1,000000	16	0	
147	0,883415	0,888889	1,000000	16	0	
148	0,883603	0,888889	1,000000	16	0	
149	0,883415	0,888889	1,000000	16	0	
150	0,883478	0,888889	1,000000	16	0	
151	0,883500	0,888889	1,000000	16	0	
152	0,883933	0,888889	1,000000	16	0	
153	0,883713	0,888889	1,000000	16	0	
154	0,883753	0,888889	1,000000	16	0	
155	0,883675	0,888889	1,000000	16	0	
156	0,884249	0,888889	1,000000	16	0	
157	0,884256	0,888889	1,000000	16	0	
158	0,884251	0,888889	1,000000	16	0	
159	0,883738	0,888889	1,000000	16	0	
160	0,884145	0,888889	1,000000	16	0	
161	0,884071	0,888889	1,000000	16	0	
162	0,884194	0,888889	1,000000	16	0	
163	0,884700	0,888889	1,000000	16	0	
164	0,884460	0,888889	1,000000	16	0	
165	0,884295	0,888889	1,000000	16	0	
166	0,884343	0,888889	1,000000	16	0	
167	0,883949	0,888889	1,000000	16	0	
168	0,884191	0,888889	1,000000	16	0	
169	0,884399	0,888889	1,000000	16	0	
170	0,884200	0,888889	1,000000	16	0	
171	0,884229	0,888889	1,000000	16	0	
172	0,884581	0,888889	1,000000	16	0	
173	0,884627	0,888889	1,000000	16	0	
174	0,884369	0,888889	1,000000	16	0	
175	0,884435	0,888889	1,000000	16	0	
176	0,884349	0,888889	1,000000	16	0	
177	0,884131	0,888889	1,000000	16	0	
178	0,884360	0,888889	1,000000	16	0	
179	0,884204	0,888889	1,000000	16	0	
180	0,884887	0,888889	1,000000	16	0	
181	0,884860	0,888889	1,000000	16	0	
182	0,884442	0,888889	1,000000	16	0	
183	0,884606	0,888889	1,000000	16	0	
184	0,884504	0,888889	1,000000	16	0	
185	0,884794	0,888889	1,000000	16	0	
186	0,884731	0,888889	1,000000	16	0	
187	0,884406	0,888889	1,000000	16	0	
188	0,884545	1,000000	1,000000	18	0	
189	0,884322	0,888889	1,000000	16	0	
190	0,884503	0,888889	1,000000	16	0	
191	0,884572	0,888889	1,000000	16	0	
192	0,884375	0,888889	1,000000	16	0	
193	0,884577	0,888889	1,000000	16	0	
194	0,884579	0,888889	1,000000	16	0	
195	0,884630	0,888889	1,000000	16	0	
196	0,884457	0,888889	1,000000	16	0	
197	0,884315	0,888889	1,000000	16	0	
198	0,884891	0,888889	1,000000	16	0	
199	0,884973	0,888889	1,000000	16	0	
200	0,885130	0,888889	1,000000	16	0	
201	0,884946	0,888889	1,000000	16	0	
202	0,884816	0,944444	1,000000	17	0	
203	0,884941	0,944444	1,000000	17	0	
204	0,885470	0,944444	1,000000	17	0	
205	0,884709	0,944444	1,000000	17	0	
206	0,885195	0,944444	1,000000	17	0	
207	0,885031	0,944444	1,000000	17	0	
208	0,885155	0,944444	1,000000	17	0	
209	0,885057	0,944444	1,000000	17	0	
210	0,884848	0,944444	1,000000	17	0	
211	0,885174	0,944444	1,000000	17	0	
212	0,885070	0,944444	1,000000	17	0	
213	0,884675	0,944444	1,000000	17	0	
214	0,885036	0,944444	1,000000	17	0	
215	0,885063	0,944444	1,000000	17	0	
216	0,885364	0,944444	1,000000	17	0	
217	0,885000	0,944444	1,000000	17	0	
218	0,884475	0,944444	1,000000	17	0	
219	0,885008	0,944444	1,000000	17	0	
220	0,884834	0,944444	1,000000	17	0	
221	0,884518	0,944444	1,000000	17	0	
222	0,884877	0,944444	1,000000	17	0	
223	0,885204	0,944444	1,000000	17	0	
224	0,885125	0,944444	1,000000	17	0	
225	0,885094	0,944444	1,000000	17	0	
226	0,885142	0,944444	1,000000	17	0	
227	0,885091	0,944444	1,000000	17	0	
228	0,885300	0,944444	1,000000	17	0	
229	0,885372	0,944444	1,000000	17	0	
230	0,885012	0,944444	1,000000	17	0	
231	0,885465	0,944444	1,000000	17	0	
232	0,885283	0,944444	1,000000	17	0	
233	0,884913	0,944444	1,000000	17	0	
234	0,885266	0,944444	1,000000	17	0	
235	0,885425	0,944444	1,000000	17	0	
236	0,884843	0,944444	1,000000	17	0	
237	0,885154	0,944444	1,000000	17	0	
238	0,885065	0,944444	1,000000	17	0	
239	0,885223	0,944444	1,000000	17	0	
240	0,884917	0,944444	1,000000	17	0	
241	0,885051	0,944444	1,000000	17	0	
242	0,885066	0,944444	1,000000	17	0	
243	0,885344	0,944444	1,000000	17	0	
244	0,885635	0,944444	1,000000	17	0	
245	0,885192	0,944444	1,000000	17	0	
246	0,884771	0,944444	1,000000	17	0	
247	0,885271	0,944444	1,000000	17	0	
248	0,884898	0,944444	1,000000	17	0	
249	0,885082	0,944444	1,000000	17	0	
250	0,884863	0,944444	1,000000	17	0	
251	0,884833	0,944444	1,000000	17	0	
252	0,885012	0,944444	1,000000	17	0	
253	0,885135	0,944444	1,000000	17	0	
254	0,885035	0,944444	1,000000	17	0	
255	0,885132	0,944444	1,000000	17	0	
256	0,884905	0,944444	1,000000	17	0	
257	0,885628	0,944444	1,000000	17	0	
258	0,885505	0,944444	1,000000	17	0	
259	0,885160	0,944444	1,000000	17	0	
260	0,885151	0,944444	1,000000	17	0	
261	0,885571	0,944444	1,000000	17	0	
262	0,885131	0,944444	1,000000	17	0	
263	0,885244	0,944444	1,000000	17	0	
264	0,885582	0,944444	1,000000	17	0	
265	0,885416	0,944444	1,000000	17	0	
266	0,885101	0,944444	1,000000	17	0	
267	0,885292	0,944444	1,000000	17	0	
268	0,885085	0,944444	1,000000	17	0	
269	0,885576	0,944444	1,000000	17	0	
270	0,885205	0,944444	1,000000	17	0	
271	0,885417	0,944444	1,000000	17	0	
272	0,885521	0,944444	1,000000	17	0	
273	0,885834	0,944444	1,000000	17	0	
274	0,885613	0,944444	1,000000	17	0	
275	0,885429	0,944444	1,000000	17	0	
276	0,885782	0,944444	1,000000	17	0	
277	0,885604	0,944444	1,000000	17	0	
278	0,885662	0,944444	1,000000	17	0	
279	0,885797	0,944444	1,000000	17	0	
280	0,886059	0,944444	1,000000	17	0	
281	0,885878	0,944444	1,000000	17	0	
282	0,885457	0,944444	1,000000	17	0	
283	0,885421	0,944444	1,000000	17	0	
284	0,885830	0,944444	1,000000	17	0	
285	0,885787	0,944444	1,000000	17	0	
286	0,885759	0,944444	1,000000	17	0	
287	0,885738	0,944444	1,000000	17	0	
288	0,885784	0,944444	1,000000	17	0	
289	0,885731	0,944444	1,000000	17	0	
290	0,886152	0,944444	1,000000	17	0	
291	0,885993	0,944444	1,000000	17	0	
292	0,886045	0,944444	1,000000	17	0	
293	0,886044	0,944444	1,000000	17	0	
294	0,885741	0,944444	1,000000	17	0	
295	0,886138	0,944444	1,000000	17	0	
296	0,886319	0,944444	1,000000	17	0	
297	0,886627	0,944444	1,000000	17	0	
298	0,886257	0,944444	1,000000	17	0	
299	0,886536	0,944444	1,000000	17	0	
300	0,886893	0,944444	1,000000	17	0	
301	0,887148	0,944444	1,000000	17	0	
302	0,886901	0,944444	1,000000	17	0	
303	0,887191	0,944444	1,000000	17	0	
304	0,887581	0,944444	1,000000	17	0	
305	0,887354	0,944444	1,000000	17	0	
306	0,888010	0,944444	1,000000	17	0	
307	0,887377	0,944444	1,000000	17	0	
308	0,887309	0,944444	1,000000	17	0	
309	0,887848	0,944444	1,000000	17	0	
310	0,888136	0,944444	1,000000	17	0	
311	0,887966	0,944444	1,000000	17	0	
312	0,888399	0,944444	1,000000	17	0	
313	0,889038	0,944444	1,000000	17	0	
314	0,889215	0,944444	1,000000	17	0	
315	0,889263	0,944444	1,000000	17	0	
316	0,889373	0,944444	1,000000	17	0	
317	0,889297	0,944444	1,000000	17	0	
318	0,889795	0,944444	1,000000	17	0	
319	0,890125	0,944444	1,000000	17	0	
320	0,890520	0,944444	1,000000	17	0	
321	0,890874	0,944444	1,000000	17	0	
322	0,890880	0,944444	1,000000	17	0	
323	0,891047	0,944444	1,000000	17	0	
324	0,891430	0,944444	1,000000	17	0	
325	0,892231	0,944444	1,000000	17	0	
326	0,891917	0,944444	1,000000	17	0	
327	0,892041	0,944444	1,000000	17	0	
328	0,892894	0,944444	1,000000	17	0	
329	0,893194	0,944444	1,000000	17	0	
330	0,893777	0,944444	1,000000	17	0	
331	0,894457	0,944444	1,000000	17	0	
332	0,894890	0,944444	1,000000	17	0	
333	0,895439	0,944444	1,000000	17	0	
334	0,895543	0,944444	1,000000	17	0	
335	0,896001	0,944444	1,000000	17	0	
336	0,896406	0,944444	1,000000	17	0	
337	0,896964	0,944444	1,000000	17	0	
338	0,897477	0,944444	1,000000	17	0	
339	0,898147	0,944444	1,000000	17	0	
340	0,898767	0,944444	1,000000	17	0	
341	0,898798	0,944444	1,000000	17	0	
342	0,899331	0,944444	1,000000	17	0	
343	0,899718	0,944444	1,000000	17	0	
344	0,900619	0,944444	1,000000	17	0	
345	0,901494	0,944444	1,000000	17	0	
346	0,901520	0,944444	1,000000	17	0	
347	0,902354	0,944444	1,000000	17	0	
348	0,903119	0,944444	1,000000	17	0	
349	0,903322	0,944444	1,000000	17	0	
350	0,904713	0,944444	1,000000	17	0	
351	0,905532	0,944444	1,000000	17	0	
352	0,905942	0,944444	1,000000	17	0	
353	0,906153	0,944444	1,000000	17	0	
354	0,907061	0,944444	1,000000	17	0	
355	0,907843	0,944444	1,000000	17	0	
356	0,908641	0,944444	1,000000	17	0	
357	0,909687	0,944444	1,000000	17	0	
358	0,910655	0,944444	1,000000	17	0	
359	0,910878	0,944444	1,000000	17	0	
360	0,912401	0,944444	1,000000	17	0	
361	0,913105	0,944444	1,000000	17	0	
362	0,914092	0,944444	1,000000	17	0	
363	0,914695	0,944444	1,000000	17	0	
364	0,915448	0,944444	1,000000	17	0	
365	0,916217	0,944444	1,000000	17	0	
366	0,917033	0,944444	1,000000	17	0	
367	0,917206	0,944444	1,000000	17	0	
368	0,918658	0,944444	1,000000	17	0	
369	0,919232	0,944444	1,000000	17	0	
370	0,919797	0,944444	1,000000	17	0	
371	0,919875	0,944444	1,000000	17	0	
372	0,921364	0,944444	1,000000	17	0	
373	0,922105	0,944444	1,000000	17	0	
374	0,922473	0,944444	1,000000	17	0	
375	0,922921	0,944444	1,000000	17	0	
376	0,923791	0,944444	1,000000	17	0	
377	0,924844	0,944444	1,000000	17	0	
378	0,925218	0,944444	1,000000	17	0	
379	0,926029	0,944444	1,000000	17	0	
380	0,926686	0,944444	1,000000	17	0	
381	0,927540	0,944444	1,000000	17	0	
382	0,928046	0,944444	1,000000	17	0	
383	0,928565	0,944444	1,000000	17	0	
384	0,929427	0,944444	1,000000	17	0	
385	0,929760	0,944444	1,000000	17	0	
386	0,930283	0,944444	1,000000	17	0	
387	0,931071	0,944444	1,000000	17	0	
388	0,931132	0,944444	1,000000	17	0	
389	0,931682	0,944444	1,000000	17	0	
390	0,932794	0,944444	1,000000	17	0	
391	0,933822	0,944444	1,000000	17	0	
392	0,933835	0,944444	1,000000	17	0	
393	0,934146	0,944444	1,000000	17	0	
394	0,934470	0,944444	1,000000	17	0	
395	0,934709	0,944444	1,000000	17	0	
396	0,935098	0,944444	1,000000	17	0	
397	0,935470	0,944444	1,000000	17	0	
398	0,936164	0,944444	1,000000	17	0	
399	0,936485	0,944444	1,000000	17	0	
400	0,936479	0,944444	1,000000	17	0	
401	0,936571	0,944444	1,000000	17	0	
402	0,936864	0,944444	1,000000	17	0	
403	0,936916	0,944444	1,000000	17	0	
404	0,937407	0,944444	1,000000	17	0	
405	0,937878	0,944444	1,000000	17	0	
406	0,937865	0,944444	1,000000	17	0	
407	0,938293	0,944444	1,000000	17	0	
408	0,938103	0,944444	1,000000	17	0	
409	0,938801	0,944444	1,000000	17	0	
410	0,938723	0,944444	1,000000	17	0	
411	0,938976	0,944444	1,000000	17	0	
412	0,938841	0,944444	1,000000	17	0	
413	0,939296	0,944444	1,000000	17	0	
414	0,939412	0,944444	1,000000	17	0	
415	0,939277	0,944444	1,000000	17	0	
416	0,939272	0,944444	1,000000	17	0	
417	0,939813	0,944444	1,000000	17	0	
418	0,939316	0,944444	1,000000	17	0	
419	0,939755	0,944444	1,000000	17	0	
420	0,939808	0,944444	1,000000	17	0	
421	0,939994	0,944444	1,000000	17	0	
422	0,939789	0,944444	1,000000	17	0	
423	0,939953	0,944444	1,000000	17	0	
424	0,940463	0,944444	1,000000	17	0	
425	0,940176	0,944444	1,000000	17	0	
426	0,940299	0,944444	1,000000	17	0	
427	0,939643	0,944444	1,000000	17	0	
428	0,940227	0,944444	1,000000	17	0	
429	0,940274	0,944444	1,000000	17	0	
430	0,940722	0,944444	1,000000	17	0	
431	0,940454	0,944444	1,000000	17	0	
432	0,940783	0,944444	1,000000	17	0	
433	0,940589	0,944444	1,000000	17	0	
434	0,940485	0,944444	1,000000	17	0	
435	0,940491	0,944444	1,000000	17	0	
436	0,940237	0,944444	1,000000	17	0	
437	0,940409	0,944444	1,000000	17	0	
438	0,940844	0,944444	1,000000	17	0	
439	0,940601	0,944444	1,000000	17	0	
440	0,940953	0,944444	1,000000	17	0	
441	0,940679	0,944444	1,000000	17	0	
442	0,940667	0,944444	1,000000	17	0	
443	0,940766	0,944444	1,000000	17	0	
444	0,940870	0,944444	1,000000	17	0	
445	0,941028	0,944444	1,000000	17	0	
446	0,941182	0,944444	1,000000	17	0	
447	0,941329	0,944444	1,000000	17	0	
448	0,940845	0,944444	1,000000	17	0	
449	0,941113	0,944444	1,000000	17	0	
450	0,941220	0,944444	1,000000	17	0	
451	0,941206	0,944444	1,000000	17	0	
452	0,940799	0,944444	1,000000	17	0	
453	0,941107	0,944444	1,000000	17	0	
454	0,941465	0,944444	1,000000	17	0	
455	0,941134	0,944444	1,000000	17	0	
456	0,941242	0,944444	1,000000	17	0	
457	0,941435	0,944444	1,000000	17	0	
458	0,941422	0,944444	1,000000	17	0	
459	0,941113	0,944444	1,000000	17	0	
460	0,941603	0,944444	1,000000	17	0	
461	0,941432	0,944444	1,000000	17	0	
462	0,941569	0,944444	1,000000	17	0	
463	0,941529	0,944444	1,000000	17	0	
464	0,941497	0,944444	1,000000	17	0	
465	0,941415	0,944444	1,000000	17	0	
466	0,941425	0,944444	1,000000	17	0	
467	0,941397	0,944444	1,000000	17	0	
468	0,941238	0,944444	1,000000	17	0	
469	0,941160	0,944444	1,000000	17	0	
470	0,941471	0,944444	1,000000	17	0	
471	0,941394	0,944444	1,000000	17	0	
472	0,941590	0,944444	1,000000	17	0	
473	0,941491	0,944444	1,000000	17	0	
474	0,941205	0,944444	1,000000	17	0	
475	0,941183	0,944444	1,000000	17	0	
476	0,941465	0,944444	1,000000	17	0	
477	0,941322	0,944444	1,000000	17	0	
478	0,941511	0,944444	1,000000	17	0	
479	0,941385	0,944444	1,000000	17	0	
480	0,941579	0,944444	1,000000	17	0	
481	0,941600	0,944444	1,000000	17	0	
482	0,941624	0,944444	1,000000	17	0	
483	0,941429	0,944444	1,000000	17	0	
484	0,941328	0,944444	1,000000	17	0	
485	0,941429	0,944444	1,000000	17	0	
486	0,941315	0,944444	1,000000	17	0	
487	0,941408	0,944444	1,000000	17	0	
488	0,941476	0,944444	1,000000	17	0	
489	0,941512	0,944444	1,000000	17	0	
490	0,941342	0,944444	1,000000	17	0	
491	0,941552	0,944444	1,000000	17	0	
492	0,941597	0,944444	1,000000	17	0	
493	0,941843	0,944444	1,000000	17	0	
494	0,941764	0,944444	1,000000	17	0	
495	0,941908	0,944444	1,000000	17	0	
496	0,941662	0,944444	1,000000	17	0	
497	0,941783	0,944444	1,000000	17	0	
498	0,941781	0,944444	1,000000	17	0	
499	0,941659	0,944444	1,000000	17	0	
